"Date","AmmoniaasN","AmmoniaasN_Qual","ArsenicasAs","ArsenicasAs_Qual","CadmiumasCd","CadmiumasCd_Qual","ChromiumasCr","ChromiumasCr_Qual","Colour","Colour_Qual","Conductivity","Conductivity_Qual","CopperasCu","CopperasCu_Qual","DissolvedOxygenppm","DissolvedOxygenppm_Qual","FieldpH","FieldpH_Qual","FilteredReactivePhosphorus","FilteredReactivePhosphorus_Qual","KjeldahlNitrogen","KjeldahlNitrogen_Qual","LeadasPb","LeadasPb_Qual","MercuryasHg","MercuryasHg_Qual","NickelasNi","NickelasNi_Qual","NitrateNitriteasN","NitrateNitriteasN_Qual","TotalPhosphorus","TotalPhosphorus_Qual","TotalSuspendedSolids","TotalSuspendedSolids_Qual","Turbidity","Turbidity_Qual","WaterTemperature","WaterTemperature_Qual","ZincasZn","ZincasZn_Qual"
"12:30:00 20/05/2009",NA,NA,NA,NA,NA,NA,NA,NA,40,65,33,65,NA,NA,11.4,65,7.2,65,0.003,65,0.13,65,NA,NA,NA,NA,NA,NA,0.03,65,0.007,65,3,65,2.3,65,6,65,NA,NA
"12:30:00 20/05/2015",NA,NA,NA,NA,NA,NA,NA,NA,30,1,33,1,NA,NA,10.1,1,6.7,1,0.003,1,0.12,1,NA,NA,NA,NA,NA,NA,0.15,1,0.007,1,2,1,4.1,1,9,1,NA,NA
"12:30:00 21/05/2013",NA,NA,NA,NA,NA,NA,NA,NA,50,1,34,1,NA,NA,12.9,1,7.1,1,0.003,1,0.2,1,NA,NA,NA,NA,NA,NA,0.18,1,0.018,1,4,1,4,1,7.5,1,NA,NA
"12:30:00 24/02/2005",NA,NA,NA,NA,NA,NA,NA,NA,40,65,31,65,NA,NA,8.6,65,7.4,65,0.005,65,0.16,65,NA,NA,NA,NA,NA,NA,0.02,65,0.01,65,2,65,2,65,16.4,65,NA,NA
"12:34:00 06/03/2003",0.006,65,NA,NA,NA,NA,NA,NA,50,65,45,65,NA,NA,10.6,65,7.4,65,0.003,65,0.22,65,NA,NA,NA,NA,NA,NA,0.03,65,0.005,65,3,65,0.9,65,13.4,65,NA,NA
"12:35:00 23/03/2004",NA,NA,NA,NA,NA,NA,NA,NA,35,65,37,65,NA,NA,10.3,65,7.2,65,0.003,65,0.15,65,NA,NA,NA,NA,NA,NA,0.02,65,0.009,65,2,65,1.9,65,12.3,65,NA,NA
"12:38:00 22/06/2006",NA,NA,NA,NA,NA,NA,NA,NA,35,65,32,65,NA,NA,12.7,65,7.4,65,0.003,65,0.1,65,NA,NA,NA,NA,NA,NA,0.05,65,0.007,65,1,65,1.3,65,4.9,65,NA,NA
"12:40:00 15/04/2019",NA,NA,NA,NA,NA,NA,NA,NA,35,1,40,1,NA,NA,10.2,1,7.14,1,0.003,1,0.14,1,NA,NA,NA,NA,NA,NA,0.046,1,0.01,1,2,1,2,1,12.1,1,NA,NA
"12:40:00 16/05/2016",NA,NA,NA,NA,NA,NA,NA,NA,40,1,37,1,NA,NA,10.8,1,6.9,1,0.005,1,0.1,1,NA,NA,NA,NA,NA,NA,0.16,1,0.006,1,2,1,2.8,1,9.5,1,NA,NA
"12:40:00 23/10/2003",NA,NA,NA,NA,NA,NA,NA,NA,25,65,33,65,NA,NA,12.3,65,6.6,65,0.003,65,0.1,65,NA,NA,NA,NA,NA,NA,0.06,65,0.008,65,5,65,NA,NA,7.8,65,NA,NA
"12:45:00 17/05/2010",NA,NA,NA,NA,NA,NA,NA,NA,40,1,30,1,NA,NA,11.9,1,7.2,1,0.004,1,0.11,1,NA,NA,NA,NA,NA,NA,0.068,1,0.022,1,1,1,1.9,1,7.5,1,NA,NA
"12:45:00 18/02/2019",NA,NA,NA,NA,NA,NA,NA,NA,40,1,38.2,1,NA,NA,8.35,1,7.02,1,0.003,1,0.21,1,NA,NA,NA,NA,NA,NA,0.024,1,0.016,1,2,1,1.5,1,16.1,1,NA,NA
"12:45:00 19/11/2018",NA,NA,NA,NA,NA,NA,NA,NA,40,1,27,1,NA,NA,9.73,1,7.1,1,0.003,1,0.11,1,NA,NA,NA,NA,NA,NA,0.064,1,0.013,1,2,1,2.3,1,14.7,1,NA,NA
"12:50:00 13/02/2002",NA,NA,NA,NA,NA,NA,NA,NA,50,65,31,65,NA,NA,9.4,65,6.1,65,0.003,65,0.14,65,NA,NA,NA,NA,NA,NA,0.03,65,0.009,65,1,65,2.1,65,14.5,65,NA,NA
"12:50:00 14/04/2014",NA,NA,NA,NA,NA,NA,NA,NA,80,1,38,1,NA,NA,10.3,1,7.3,1,0.003,1,0.19,1,NA,NA,NA,NA,NA,NA,0.038,1,0.021,1,2,1,5.2,1,12,1,NA,NA
"12:50:00 20/03/2017",NA,NA,NA,NA,NA,NA,NA,NA,48,1,37,1,NA,NA,11.2,1,6.7,1,0.012,1,0.17,1,NA,NA,NA,NA,NA,NA,0.037,1,0.015,1,4,1,2.4,1,16.5,1,NA,NA
"12:50:00 21/07/2014",NA,NA,NA,NA,NA,NA,NA,NA,18,1,40,1,NA,NA,10.3,1,6.5,1,0.003,1,0.1,1,NA,NA,NA,NA,NA,NA,0.23,1,0.007,1,3,1,3.7,1,7,1,NA,NA
"12:50:00 23/09/2004",NA,NA,NA,NA,NA,NA,NA,NA,40,65,31,65,NA,NA,11.3,65,6.4,65,0.003,65,0.16,65,NA,NA,NA,NA,NA,NA,0.07,65,0.01,65,6,65,4.3,65,8.3,65,NA,NA
"12:55:00 13/07/2020",NA,NA,NA,NA,NA,NA,NA,NA,50,1,42,1,NA,NA,11.36,1,6.48,1,0.004,1,0.48,1,NA,NA,NA,NA,NA,NA,0.37,1,0.077,1,37,1,26,1,7.9,1,NA,NA
"12:55:00 16/06/2020",NA,NA,NA,NA,NA,NA,NA,NA,35,1,40,1,NA,NA,11.2,1,7.1,1,0.004,1,0.13,1,NA,NA,NA,NA,NA,NA,0.12,1,0.011,1,4,1,3,1,8.6,1,NA,NA
"12:55:00 18/08/2005",NA,NA,NA,NA,NA,NA,NA,NA,25,65,32,65,NA,NA,12.1,65,7.3,65,0.003,65,0.19,65,NA,NA,NA,NA,NA,NA,0.13,65,0.008,65,4,65,3.1,65,NA,NA,NA,NA
"12:55:00 20/04/2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,180,34,1,NA,NA,9.7,1,6.7,1,0.003,1,0.24,1,NA,NA,NA,NA,NA,NA,0.047,1,0.023,1,4,1,5.1,1,8.5,1,NA,NA
"12:55:00 21/08/2003",NA,NA,NA,NA,NA,NA,NA,NA,30,65,36,65,NA,NA,11.8,65,7,65,0.003,65,0.1,65,NA,NA,NA,NA,NA,NA,0.15,65,0.01,65,1,65,NA,NA,5.9,65,NA,NA
"12:55:00 22/05/2003",0.007,65,NA,NA,NA,NA,NA,NA,70,65,31,65,NA,NA,10.4,65,7.2,65,0.003,65,0.36,65,NA,NA,NA,NA,NA,NA,0.13,65,0.02,65,8,65,NA,NA,9.2,65,NA,NA
"12:55:01 20/04/2015",NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0.003,1,0.01,1,NA,NA,NA,NA,NA,NA,0.003,1,0.005,1,2,1,NA,NA,NA,NA,NA,NA
"12:55:02 20/04/2015",NA,NA,NA,NA,NA,NA,NA,NA,70,1,NA,NA,NA,NA,NA,NA,NA,NA,0.003,1,0.25,1,NA,NA,NA,NA,NA,NA,0.045,1,0.018,1,5,1,NA,NA,NA,NA,NA,NA
"13:00:00 14/06/2011",NA,NA,NA,NA,NA,NA,NA,NA,20,1,40,1,NA,NA,11.8,1,7.1,1,0.003,1,0.08,1,NA,NA,NA,NA,NA,NA,0.18,1,0.013,1,3,1,4.1,1,7.5,1,NA,NA
"13:00:00 15/06/2015",NA,NA,NA,NA,NA,NA,NA,NA,25,1,32,1,NA,NA,11.6,1,6.7,1,0.003,1,0.09,1,NA,NA,NA,NA,NA,NA,0.1,1,0.005,1,2,1,3,1,5.5,1,NA,NA
"13:00:00 22/09/2005",NA,NA,NA,NA,NA,NA,NA,NA,20,65,34,65,NA,NA,11,65,7.2,65,0.003,65,0.07,65,NA,NA,NA,NA,NA,NA,0.14,65,0.01,65,6,65,3.9,65,NA,NA,NA,NA
"13:00:00 24/07/2002",NA,NA,NA,NA,NA,NA,NA,NA,18,65,42,65,NA,NA,11.3,65,6.5,65,0.003,65,0.09,65,NA,NA,NA,NA,NA,NA,0.13,65,0.005,65,3,65,2,65,7.1,65,NA,NA
"13:00:00 28/08/2019",NA,NA,NA,NA,NA,NA,NA,NA,16,1,40.7,1,NA,NA,11.8,1,7.2,1,0.003,1,0.05,1,NA,NA,NA,NA,NA,NA,0.29,1,0.011,1,2,1,11.6,1,6.9,1,NA,NA
"13:04:00 10/04/2003",0.002,65,NA,NA,NA,NA,NA,NA,40,65,36,65,NA,NA,10.7,65,7.7,65,0.003,65,0.17,65,NA,NA,NA,NA,NA,NA,0.03,65,0.01,65,2,65,0.5,65,10.8,65,NA,NA
"13:05:00 19/06/2003",0.008,65,NA,NA,NA,NA,NA,NA,20,65,34,65,NA,NA,10.5,65,7.4,65,0.003,65,0.13,65,NA,NA,NA,NA,NA,NA,0.16,65,0.01,65,4,65,NA,NA,7.8,65,NA,NA
"13:05:00 26/05/2005",NA,NA,NA,NA,NA,NA,NA,NA,45,65,33,65,NA,NA,11.2,65,7.5,65,0.003,65,0.15,65,NA,NA,NA,NA,NA,NA,0.04,65,0.01,65,5,65,2.6,65,NA,NA,NA,NA
"13:10:00 18/07/2016",NA,NA,NA,NA,NA,NA,NA,NA,24,1,36,1,NA,NA,10.7,1,6.7,1,0.003,1,0.09,1,NA,NA,NA,NA,NA,NA,0.24,1,0.007,1,2,1,3.7,1,7,1,NA,NA
"13:10:00 20/11/2017",NA,NA,NA,NA,NA,NA,NA,NA,40,1,35,1,NA,NA,9.5,1,7,1,0.003,1,0.15,1,NA,NA,NA,NA,NA,NA,0.045,1,0.014,1,2,1,2.6,1,15,1,NA,NA
"13:10:00 21/04/2005",NA,NA,NA,NA,NA,NA,NA,NA,30,65,33,65,NA,NA,10.5,65,7.5,65,0.003,65,0.14,65,NA,NA,NA,NA,NA,NA,0.03,65,0.01,65,1,65,NA,NA,NA,NA,NA,NA
"13:10:00 21/10/2004",NA,NA,NA,NA,NA,NA,NA,NA,30,65,35,65,NA,NA,10.3,65,7.1,65,0.003,65,0.11,65,NA,NA,NA,NA,NA,NA,0.07,65,0.007,65,4,65,3.7,65,11.1,65,NA,NA
"13:10:00 21/11/2001",NA,NA,NA,NA,NA,NA,NA,NA,25,65,34,65,NA,NA,10.8,65,6.9,65,0.003,65,0.08,65,NA,NA,NA,NA,NA,NA,0.06,65,0.01,65,4,65,3,65,9.5,65,NA,NA
"13:10:00 22/07/2004",NA,NA,NA,NA,NA,NA,NA,NA,25,65,33,65,NA,NA,11.8,65,6.7,65,0.003,65,0.09,65,NA,NA,NA,NA,NA,NA,0.1,65,0.005,65,3,65,2.2,65,5.1,65,NA,NA
"13:15:00 18/04/2012",NA,NA,NA,NA,NA,NA,NA,NA,35,1,35,1,NA,NA,10.9,1,7,1,0.003,1,0.14,1,NA,NA,NA,NA,NA,NA,0.065,1,0.01,1,3,1,2.4,1,12,1,NA,NA
"13:15:00 18/12/2001",NA,NA,NA,NA,NA,NA,NA,NA,30,65,38,65,NA,NA,9.5,65,7,65,0.006,65,0.11,65,NA,NA,NA,NA,NA,NA,0.04,65,0.01,65,2,65,1.1,65,15,65,NA,NA
"13:15:00 20/05/2004",NA,NA,NA,NA,NA,NA,NA,NA,50,65,32,65,NA,NA,10.8,65,7,65,0.003,65,0.16,65,NA,NA,NA,NA,NA,NA,0.02,65,0.005,65,3,65,2.9,65,8.1,65,NA,NA
"13:15:00 21/06/2017",NA,NA,NA,NA,NA,NA,NA,NA,32,1,34,1,NA,NA,12.3,1,6.6,1,0.003,1,0.1,1,NA,NA,NA,NA,NA,NA,0.098,1,0.01,1,2,1,3.3,1,5,1,NA,NA
"13:15:00 22/04/2004",NA,NA,NA,NA,NA,NA,NA,NA,50,65,37,65,NA,NA,10.3,65,7,65,0.004,65,0.18,65,NA,NA,NA,NA,NA,NA,0.03,65,0.01,65,2,65,2,65,9.9,65,NA,NA
"13:15:00 23/06/2005",NA,NA,NA,NA,NA,NA,NA,NA,90,65,28,65,NA,NA,11.6,65,7.3,65,0.003,65,0.42,65,NA,NA,NA,NA,NA,NA,0.11,65,0.03,65,23,65,18,65,NA,NA,NA,NA
"13:15:00 24/05/2017",NA,NA,NA,NA,NA,NA,NA,NA,36,1,34,1,NA,NA,10.7,1,6.5,1,0.01,1,0.06,1,NA,NA,NA,NA,NA,NA,0.049,1,0.008,1,4,1,3.1,1,9.5,1,NA,NA
"13:15:00 24/06/2004",NA,NA,NA,NA,NA,NA,NA,NA,25,65,32,65,NA,NA,11.5,65,7.4,65,0.003,65,0.11,65,NA,NA,NA,NA,NA,NA,0.16,65,0.008,65,3,65,3.2,65,7.1,65,NA,NA
"13:20:00 05/09/2001",NA,NA,NA,NA,NA,NA,NA,NA,25,65,27,65,NA,NA,10.6,65,6.7,65,0.003,65,0.08,65,NA,NA,NA,NA,NA,NA,0.08,65,0.008,65,2,65,2.3,65,7.5,65,NA,NA
"13:20:00 17/07/2003",0.005,65,NA,NA,NA,NA,NA,NA,30,65,35,65,NA,NA,11.5,65,7.6,65,0.003,65,0.17,65,NA,NA,NA,NA,NA,NA,0.11,65,0.009,65,2,65,NA,NA,6.7,65,NA,NA
"13:20:00 17/08/2016",NA,NA,NA,NA,NA,NA,NA,NA,24,1,35,1,NA,NA,10.9,1,6.6,1,0.006,1,0.11,1,NA,NA,NA,NA,NA,NA,0.14,1,0.008,1,4,1,2.8,1,8,1,NA,NA
"13:20:00 18/09/2003",NA,NA,NA,NA,NA,NA,NA,NA,40,65,32,65,NA,NA,11.1,65,6.8,65,0.003,65,0.21,65,NA,NA,NA,NA,NA,NA,0.16,65,0.02,65,10,65,NA,NA,7.9,65,NA,NA
"13:20:00 20/10/2005",NA,NA,NA,NA,NA,NA,NA,NA,25,65,34,65,NA,NA,11.4,65,6.2,65,0.003,65,0.1,65,NA,NA,NA,NA,NA,NA,0.06,65,0.008,65,4,65,2.8,65,NA,NA,NA,NA
"13:20:00 23/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,30,1,44.3,1,NA,NA,11.44,1,6.89,1,0.003,1,0.1,1,NA,NA,NA,NA,NA,NA,0.16,1,0.012,1,4,1,2.8,1,8.1,1,NA,NA
"13:25:00 08/05/2002",NA,NA,NA,NA,NA,NA,NA,NA,40,65,34,65,NA,NA,10.1,65,6.1,65,0.003,65,0.1,65,NA,NA,NA,NA,NA,NA,0.05,65,0.01,65,1,65,0.9,65,10.5,65,NA,NA
"13:25:00 15/07/2019",NA,NA,NA,NA,NA,NA,NA,NA,50,1,46,1,NA,NA,11.59,1,6.59,1,0.007,1,0.6,1,NA,NA,NA,NA,NA,NA,1.1,1,0.11,1,100,1,75,1,7.3,1,NA,NA
"13:25:00 19/08/2004",NA,NA,NA,NA,NA,NA,NA,NA,25,65,36,65,NA,NA,11.5,65,6.6,65,0.003,65,0.1,65,NA,NA,NA,NA,NA,NA,0.14,65,0.008,65,2,65,3.2,65,7.1,65,NA,NA
"13:30:00 03/07/1997",NA,NA,NA,NA,NA,NA,NA,NA,35,65,200,65,NA,NA,11.2,65,7.6,65,0.003,65,0.21,65,NA,NA,NA,NA,NA,NA,0.1,65,0.02,65,2,65,1.8,65,6,65,NA,NA
"13:30:00 05/08/1998",NA,NA,NA,NA,NA,NA,NA,NA,22,65,30,65,NA,NA,11.2,65,6.3,65,0.003,65,0.09,65,NA,NA,NA,NA,NA,NA,0.1,65,0.01,65,2,65,1.4,65,7.5,65,NA,NA
"13:30:00 14/09/2020",NA,NA,NA,NA,NA,NA,NA,NA,25,1,36,1,NA,NA,11.27,1,6.94,1,0.005,1,0.06,1,NA,NA,NA,NA,NA,NA,0.16,1,0.009,1,4,1,5.1,1,9.7,1,NA,NA
"13:30:00 15/08/2001",NA,NA,NA,NA,NA,NA,NA,NA,20,65,42,65,NA,NA,11.6,65,7.3,65,0.003,65,0.09,65,NA,NA,NA,NA,NA,NA,0.11,65,0.02,65,2,65,2.6,65,8.5,65,NA,NA
"13:30:00 16/04/2018",NA,NA,NA,NA,NA,NA,NA,NA,96,1,35,1,NA,NA,10.9,1,7,1,0.003,1,0.37,1,NA,NA,NA,NA,NA,NA,0.062,1,0.023,1,7,1,7.2,1,11,1,NA,NA
"13:30:00 16/06/1999",NA,NA,NA,NA,NA,NA,NA,NA,55,65,30,65,NA,NA,11.8,65,7.4,65,0.003,65,0.21,65,NA,NA,NA,NA,NA,NA,0.12,65,0.005,65,3,65,1.5,65,5,65,NA,NA
"13:30:00 18/04/2016",NA,NA,NA,NA,NA,NA,NA,NA,40,1,36,1,NA,NA,11.1,1,6.6,1,0.003,1,0.15,1,NA,NA,NA,NA,NA,NA,0.03,1,0.012,1,2,1,2.4,1,12,1,NA,NA
"13:30:00 22/05/2018",NA,NA,NA,NA,NA,NA,NA,NA,72,1,28,1,NA,NA,10.4,1,6.9,1,0.004,1,0.27,1,NA,NA,NA,NA,NA,NA,0.094,1,0.018,1,4,1,5.7,1,9.1,1,NA,NA
"13:30:00 22/08/2017",NA,NA,NA,NA,NA,NA,NA,NA,24,1,39,1,NA,NA,11.3,1,6.8,1,0.004,1,0.08,1,NA,NA,NA,NA,NA,NA,0.33,1,0.013,1,4,1,3.8,1,7,1,NA,NA
"13:30:00 25/07/2001",NA,NA,NA,NA,NA,NA,NA,NA,50,65,49,65,NA,NA,11.8,65,6.7,65,0.005,65,0.05,65,NA,NA,NA,NA,NA,NA,0.08,65,0.01,65,1,65,1.6,65,6.5,65,NA,NA
"13:35:00 07/12/2009",NA,NA,NA,NA,NA,NA,NA,NA,35,1,32.1,1,NA,NA,10.6,1,6.6,1,0.002,1,0.04,1,NA,NA,NA,NA,NA,NA,0.029,1,0.005,1,1,1,2.1,1,15,1,NA,NA
"13:35:00 14/04/2020",NA,NA,NA,NA,NA,NA,NA,NA,35,1,36,1,NA,NA,10.83,1,7.08,1,0.003,1,0.15,1,NA,NA,NA,NA,NA,NA,0.16,1,0.009,1,2,1,3.8,1,10.8,1,NA,NA
"13:35:00 21/07/2005",NA,NA,NA,NA,NA,NA,NA,NA,30,65,31,65,NA,NA,12.8,65,7.2,65,0.003,65,0.12,65,NA,NA,NA,NA,NA,NA,0.1,65,0.01,65,6,65,3.6,65,NA,NA,NA,NA
"13:40:00 05/01/2000",NA,NA,NA,NA,NA,NA,NA,NA,60,65,36,65,NA,NA,10.4,65,6.9,65,0.003,65,0.21,65,NA,NA,NA,NA,NA,NA,0.02,65,0.01,65,6,65,2.9,65,10,65,NA,NA
"13:40:00 14/06/2016",NA,NA,NA,NA,NA,NA,NA,NA,28,1,34,1,NA,NA,12,1,6.6,1,0.003,1,0.17,1,NA,NA,NA,NA,NA,NA,0.25,1,0.02,1,4,1,3.4,1,6,1,NA,NA
"13:40:00 19/06/2002",NA,NA,NA,NA,NA,NA,NA,NA,45,65,32,65,NA,NA,11.2,65,6.8,65,0.003,65,0.07,65,NA,NA,NA,NA,NA,NA,0.11,65,0.009,65,1,65,1.1,65,5.7,65,NA,NA
"13:45:00 03/05/2000",NA,NA,NA,NA,NA,NA,NA,NA,55,65,32,65,NA,NA,10.8,65,6.7,65,0.003,65,0.19,65,NA,NA,NA,NA,NA,NA,0.04,65,0.01,65,1,65,1.4,65,8.5,65,NA,NA
"13:45:00 11/10/2000",NA,NA,NA,NA,NA,NA,NA,NA,35,65,47,65,NA,NA,10.8,65,7.2,65,0.003,65,0.23,65,NA,NA,NA,NA,NA,NA,0.09,65,0.01,65,2,65,2,65,10,65,NA,NA
"13:52:00 09/01/2003",0.02,65,NA,NA,NA,NA,NA,NA,35,65,41,65,NA,NA,10.5,65,7.2,65,0.003,65,0.34,65,NA,NA,NA,NA,NA,NA,0.03,65,0.01,65,5,65,2.1,65,15,65,NA,NA
"14:00:00 02/12/1997",NA,NA,NA,NA,NA,NA,NA,NA,40,65,37,65,NA,NA,9.2,65,6.8,65,0.004,65,0.13,65,NA,NA,NA,NA,NA,NA,0.05,65,0.07,65,2,65,1.7,65,16.5,65,NA,NA
"14:00:00 10/10/2001",NA,NA,NA,NA,NA,NA,NA,NA,25,65,33,65,NA,NA,10.7,65,6.6,65,0.003,65,0.09,65,NA,NA,NA,NA,NA,NA,0.07,65,0.005,65,2,65,2.4,65,10,65,NA,NA
"14:00:00 13/10/1999",NA,NA,NA,NA,NA,NA,NA,NA,35,65,31,65,NA,NA,10.8,65,7.3,65,0.003,65,0.13,65,NA,NA,NA,NA,NA,NA,0.12,65,0.01,65,2,65,1.8,65,10,65,NA,NA
"14:00:00 14/02/2001",NA,NA,NA,NA,NA,NA,NA,NA,50,65,48,65,NA,NA,8.5,65,7.2,65,0.003,65,0.38,65,NA,NA,NA,NA,NA,NA,0.04,65,0.03,65,6,65,1.4,65,16.5,65,NA,NA
"14:00:00 20/05/2019",NA,NA,NA,NA,NA,NA,NA,NA,30,1,37.4,1,NA,NA,11.51,1,6.85,1,0.003,1,0.12,1,NA,NA,NA,NA,NA,NA,0.087,1,0.008,1,7,1,1.9,1,7.5,1,NA,NA
"14:05:00 05/12/2002",0.03,65,NA,NA,NA,NA,NA,NA,50,65,42,65,NA,NA,11.3,65,7.1,65,0.003,65,0.85,65,NA,NA,NA,NA,NA,NA,0.05,65,0.05,65,28,65,8.4,65,11,65,NA,NA
"14:10:00 16/07/2018",NA,NA,NA,NA,NA,NA,NA,NA,18,1,43,1,NA,NA,11.6,1,6.9,1,0.004,1,0.14,1,NA,NA,NA,NA,NA,NA,0.2,1,0.007,1,2,1,3.4,1,6.5,1,NA,NA
"14:10:00 27/09/2016",NA,NA,NA,NA,NA,NA,NA,NA,32,1,34,1,NA,NA,10.6,1,6.5,1,0.003,1,0.11,1,NA,NA,NA,NA,NA,NA,0.12,1,0.014,1,2,1,3.5,1,8,1,NA,NA
"14:15:00 05/05/1999",NA,NA,NA,NA,NA,NA,NA,NA,30,65,37,65,NA,NA,11.5,65,7.2,65,0.003,65,0.13,65,NA,NA,NA,NA,NA,NA,0.05,65,0.006,65,3,65,1.5,65,8,65,NA,NA
"14:30:00 03/02/1998",NA,NA,NA,NA,NA,NA,NA,NA,45,65,31,65,NA,NA,9.2,65,7.1,65,0.003,65,0.15,65,NA,NA,NA,NA,NA,NA,0.02,65,0.02,65,2,65,1.6,65,18,65,NA,NA
"14:30:00 03/03/1998",NA,NA,NA,NA,NA,NA,NA,NA,35,65,36,65,NA,NA,8.2,65,7.2,65,0.003,65,0.17,65,NA,NA,NA,NA,NA,NA,0.01,65,0.01,65,5,65,1.4,65,21,65,NA,NA
"14:40:00 03/09/2002",NA,NA,NA,NA,NA,NA,NA,NA,30,65,48,65,NA,NA,11,65,6.3,65,0.003,65,0.15,65,NA,NA,NA,NA,NA,NA,0.03,65,0.009,65,4,65,2.1,65,8,65,NA,NA
"14:40:00 11/11/1997",NA,NA,NA,NA,NA,NA,NA,NA,37,65,34,65,NA,NA,9.4,65,7,65,0.003,65,0.18,65,NA,NA,NA,NA,NA,NA,0.07,65,0.08,65,4,65,2,65,15,65,NA,NA
"14:40:00 14/10/1998",NA,NA,NA,NA,NA,NA,NA,NA,40,65,32,65,NA,NA,10.8,65,6.8,65,0.003,65,0.09,65,NA,NA,NA,NA,NA,NA,0.07,65,0.01,65,2,65,1.5,65,9,65,NA,NA
"14:45:00 01/09/1998",NA,NA,NA,NA,NA,NA,NA,NA,16,65,150,65,NA,NA,11.6,65,7.2,65,0.003,65,0.08,65,NA,NA,NA,NA,NA,NA,0.07,65,0.01,65,2,65,1.6,65,7.5,65,NA,NA
"14:45:00 05/05/1998",NA,NA,NA,NA,NA,NA,NA,NA,35,65,38,65,NA,NA,10,65,7.1,65,0.003,65,0.13,65,NA,NA,NA,NA,NA,NA,0.03,65,0.009,65,2,65,2,65,9,65,NA,NA
"14:45:00 08/09/1999",NA,NA,NA,NA,NA,NA,NA,NA,20,65,40,65,NA,NA,11.7,65,6.8,65,0.003,65,0.08,65,NA,NA,NA,NA,NA,NA,0.22,65,0.01,65,2,65,2.3,65,7.5,65,NA,NA
"14:45:00 15/06/2000",NA,NA,NA,NA,NA,NA,NA,NA,18,65,94,65,NA,NA,11.8,65,7.2,65,0.003,65,0.11,65,NA,NA,NA,NA,NA,NA,0.13,65,0.005,65,15,65,1.4,65,5.5,65,NA,NA
"14:50:00 28/07/2009",NA,NA,NA,NA,NA,NA,NA,NA,35,1,46.1,1,NA,NA,10.5,1,6.9,1,0.001,1,0.1,1,NA,NA,NA,NA,NA,NA,0.068,1,0.006,1,1,1,2,1,6.7,1,NA,NA
"15:00:00 06/01/1999",NA,NA,NA,NA,NA,NA,NA,NA,40,65,34,65,NA,NA,8.6,65,7.1,65,0.007,65,0.16,65,NA,NA,NA,NA,NA,NA,0.04,65,0.009,65,2,65,1.7,65,20,65,NA,NA
"15:00:00 21/08/2018",NA,NA,NA,NA,NA,NA,NA,NA,20,1,43,1,NA,NA,10.9,1,6.7,1,0.003,1,0.12,1,NA,NA,NA,NA,NA,NA,0.37,1,0.014,1,4,1,6,1,8,1,NA,NA
"15:00:00 22/02/2000",NA,NA,NA,NA,NA,NA,NA,NA,45,65,86,65,NA,NA,9.2,65,7.4,65,0.003,65,0.16,65,NA,NA,NA,NA,NA,NA,0.07,65,0.01,65,2,65,4.2,65,17,65,NA,NA
"15:00:00 27/11/2002",NA,NA,NA,NA,NA,NA,NA,NA,40,65,33,65,NA,NA,9.9,65,7,65,0.003,65,0.18,65,NA,NA,NA,NA,NA,NA,0.04,65,0.02,65,4,65,1.4,65,16,65,NA,NA
"15:00:00 28/03/2001",NA,NA,NA,NA,NA,NA,NA,NA,70,65,42,65,NA,NA,10.2,65,6.7,65,0.003,65,0.2,65,NA,NA,NA,NA,NA,NA,0.02,65,0.02,65,2,65,1.7,65,11,65,NA,NA
"15:10:00 24/11/1999",NA,NA,NA,NA,NA,NA,NA,NA,55,65,37,65,NA,NA,9.2,65,7.7,65,0.003,65,0.21,65,NA,NA,NA,NA,NA,NA,0.03,65,0.02,65,4,65,3,65,14,65,NA,NA
"15:40:00 27/07/1999",NA,NA,NA,NA,NA,NA,NA,NA,20,65,31,65,NA,NA,11.2,65,6.5,65,0.003,65,0.13,65,NA,NA,NA,NA,NA,NA,0.12,65,0.006,65,2,65,1.5,65,5,65,NA,NA
"15:45:00 28/03/2000",NA,NA,NA,NA,NA,NA,NA,NA,40,65,33,65,NA,NA,9.6,65,7.3,65,0.003,65,0.68,65,NA,NA,NA,NA,NA,NA,0.02,65,0.01,65,2,65,1.5,65,14,65,NA,NA
"16:00:00 06/01/1998",NA,NA,NA,NA,NA,NA,NA,NA,40,65,36,65,NA,NA,8,65,7.3,65,0.004,65,0.58,65,NA,NA,NA,NA,NA,NA,0.02,65,0.03,65,9,65,1.7,65,20,65,NA,NA
"16:20:00 07/04/1998",NA,NA,NA,NA,NA,NA,NA,NA,35,65,36,65,NA,NA,9.6,65,7,65,0.003,65,0.14,65,NA,NA,NA,NA,NA,NA,0.01,65,0.005,65,2,65,1.8,65,13,65,NA,NA
"16:40:00 07/07/1998",NA,NA,NA,NA,NA,NA,NA,NA,28,65,230,65,NA,NA,11.4,65,7.6,65,0.006,65,0.13,65,NA,NA,NA,NA,NA,NA,0.13,65,0.01,65,6,65,1.5,65,7,65,NA,NA
"17:40:00 28/10/1997",NA,NA,NA,NA,NA,NA,NA,NA,33,65,33,65,NA,NA,9.2,65,7.2,65,0.003,65,0.14,65,NA,NA,NA,NA,NA,NA,0.04,65,0.01,65,4,65,1.6,65,16,65,NA,NA
