"Date","Conductivity","Conductivity_Qual","WaterTemperature","WaterTemperature_Qual"
"02:30:00 02/12/2015",278.7,2,19.6,2
"02:30:00 03/02/2015",275,2,20.1,2
"02:30:00 03/03/2015",301,2,21.8,2
"02:30:00 03/03/2016",418.1,2,24.3,2
"02:30:00 03/06/2015",298.7,2,9.7,2
"02:30:00 03/07/2016",299.4,2,9.1,2
"02:30:00 03/11/2015",235.7,2,18.6,2
"02:30:00 03/12/2014",240.9,2,22.1,2
"02:30:00 04/02/2015",290,2,20.5,2
"02:30:00 04/02/2016",257.8,2,22.9,15
"02:30:00 04/05/2016",374.7,2,14.3,2
"02:30:00 04/07/2015",311.8,2,8.9,2
"02:30:00 04/08/2015",226.6,2,9,2
"02:30:00 04/12/2014",228.4,2,21.8,2
"02:30:00 05/01/2015",276,2,24.5,2
"02:30:00 05/02/2015",322,2,20.8,2
"02:30:00 05/02/2016",249.3,2,22.6,15
"02:30:00 05/03/2016",651.4,2,24.9,2
"02:30:00 05/05/2016",287.2,2,14.2,2
"02:30:00 05/06/2015",322.9,2,8.7,2
"02:30:00 05/06/2016",495.8,2,10.4,2
"02:30:00 05/08/2015",222.6,2,8.8,2
"02:30:00 05/10/2015",257.3,2,17.3,2
"02:30:00 05/11/2015",213.2,2,17.9,2
"02:30:00 06/01/2015",257,2,24.5,2
"02:30:00 06/01/2016",218,2,20.8,2
"02:30:00 06/05/2015",267,2,14.1,2
"02:30:00 06/06/2016",452.3,2,11,2
"02:30:00 06/07/2016",295.9,2,9.5,2
"02:30:00 06/08/2015",213.5,2,8.7,2
"02:30:00 06/10/2015",252.6,2,18.1,2
"02:30:00 07/01/2015",257,2,24.3,2
"02:30:00 07/02/2015",280,2,22,2
"02:30:00 07/03/2015",318,2,19.8,2
"02:30:00 07/04/2015",348,2,17.9,2
"02:30:00 07/05/2015",251,2,13.8,2
"02:30:00 07/05/2016",407.1,2,13.7,2
"02:30:00 07/07/2015",325.7,2,9.2,2
"02:30:00 07/08/2015",213.5,2,9,2
"02:30:00 07/09/2015",238.1,2,11.6,2
"02:30:00 07/11/2015",213.6,2,18.1,2
"02:30:00 07/12/2014",243.8,2,20.5,2
"02:30:00 07/12/2015",276.7,2,21.3,2
"02:30:00 08/01/2015",254,2,25.4,2
"02:30:00 08/01/2016",222.6,2,20.8,2
"02:30:00 08/04/2016",487.8,2,16.3,2
"02:30:00 08/05/2015",256,2,13.3,2
"02:30:00 08/05/2016",423.6,2,13.8,2
"02:30:00 08/06/2016",497.3,2,11.5,2
"02:30:00 08/09/2015",244.6,2,11.4,2
"02:30:00 08/12/2014",190.2,2,19.1,2
"02:30:00 09/01/2015",243,2,25.8,2
"02:30:00 09/01/2016",243.4,2,20.9,2
"02:30:00 09/02/2016",273.2,2,24.4,15
"02:30:00 09/06/2015",318.2,2,9.6,2
"02:30:00 09/12/2015",258.4,2,21.1,2
"02:30:00 10/01/2016",262.2,2,22,2
"02:30:00 10/03/2016",400.4,2,24.8,2
"02:30:00 10/05/2016",707.6,2,14.1,2
"02:30:00 10/12/2014",146.1,2,17.5,2
"02:30:00 10/12/2015",273.2,2,22.1,2
"02:30:00 11/02/2016",287.1,2,24.3,15
"02:30:00 11/03/2016",690,2,24.4,2
"02:30:00 11/04/2015",310,2,16.3,2
"02:30:00 11/04/2016",605,2,16.4,2
"02:30:00 11/05/2015",396,2,12.9,2
"02:30:00 11/05/2016",282,2,14,2
"02:30:00 11/06/2016",613.8,2,11.6,2
"02:30:00 12/01/2016",299.8,2,23.4,2
"02:30:00 12/03/2015",452,2,20.7,2
"02:30:00 12/05/2016",259.5,2,13.8,2
"02:30:00 12/06/2016",599.3,2,11.2,2
"02:30:00 12/10/2015",245.5,2,18.4,2
"02:30:00 12/11/2015",237.8,2,18,2
"02:30:00 12/12/2014",180,2,19.1,2
"02:30:00 12/12/2015",275.8,2,21.3,2
"02:30:00 13/01/2016",277.6,2,24.4,2
"02:30:00 13/02/2015",308,2,23.7,2
"02:30:00 13/05/2015",331,2,12.4,2
"02:30:00 13/05/2016",543,2,13.9,2
"02:30:00 13/07/2015",300.4,2,9.3,2
"02:30:00 13/07/2016",251.5,2,10.2,2
"02:30:00 13/12/2014",198,2,20.2,2
"02:30:00 14/02/2015",245,2,23.9,2
"02:30:00 14/03/2016",367.9,2,24,2
"02:30:00 14/06/2015",328.7,2,9.3,2
"02:30:00 14/08/2015",258.2,2,9.9,2
"02:30:00 14/12/2015",267.4,2,20,2
"02:30:00 15/01/2015",264,2,22.5,2
"02:30:00 15/03/2015",384,2,19.6,2
"02:30:00 15/03/2016",405.5,2,23.4,2
"02:30:00 15/06/2016",457.8,2,9.4,2
"02:30:00 15/07/2016",296.6,2,9,2
"02:30:00 15/09/2015",251.6,2,14.1,2
"02:30:00 15/10/2015",268.4,2,18.7,2
"02:30:00 15/12/2014",222,2,21.9,2
"02:30:00 16/03/2015",419,2,19.2,2
"02:30:00 16/03/2016",473.1,2,22.3,2
"02:30:00 16/04/2015",347,2,16.4,2
"02:30:00 16/12/2014",228,2,22.2,2
"02:30:00 16/12/2015",300.1,2,21.2,2
"02:30:00 17/01/2015",281,2,22.5,2
"02:30:00 17/01/2016",270.9,2,21.6,2
"02:30:00 17/02/2015",258,2,23.9,2
"02:30:00 17/02/2016",462.9,2,23.2,15
"02:30:00 17/08/2015",269.1,2,10.9,2
"02:30:00 17/12/2014",230,2,22.7,2
"02:30:00 18/02/2015",275,2,23.1,2
"02:30:00 18/03/2016",343.3,2,22,2
"02:30:00 18/04/2016",415.7,2,17.2,2
"02:30:00 18/10/2015",235.4,2,19.5,2
"02:30:00 18/11/2015",280.3,2,19.7,2
"02:30:00 18/12/2014",239,2,22,2
"02:30:00 19/01/2015",271,2,22,2
"02:30:00 19/01/2016",263.5,2,22.7,2
"02:30:00 19/02/2015",268,2,22.6,2
"02:30:00 19/03/2015",423,2,19.5,2
"02:30:00 19/03/2016",611.9,2,21.1,2
"02:30:00 19/04/2015",462,2,16.6,2
"02:30:00 19/12/2014",246,2,21.9,2
"02:30:00 20/01/2016",263.3,2,23.2,2
"02:30:00 20/02/2016",482.4,2,21.8,15
"02:30:00 20/03/2015",519,2,20.1,2
"02:30:00 20/05/2015",293.5,2,11.4,2
"02:30:00 20/05/2016",649.3,2,13.4,2
"02:30:00 20/06/2015",329.1,2,9.9,2
"02:30:00 20/12/2015",669.3,2,25.1,2
"02:30:00 21/01/2016",279.1,2,23.7,2
"02:30:00 21/04/2015",391,2,15.3,2
"02:30:00 21/06/2016",448.8,2,10.1,2
"02:30:00 21/11/2015",292.7,2,20.9,2
"02:30:00 21/12/2015",315.1,2,25.7,2
"02:30:00 22/01/2015",265,2,22.7,2
"02:30:00 22/01/2016",257.7,2,23.7,15
"02:30:00 22/02/2015",281,2,24,2
"02:30:00 22/04/2015",376,2,14.9,2
"02:30:00 22/04/2016",476,2,17,2
"02:30:00 22/06/2016",378.3,2,10.4,2
"02:30:00 22/07/2015",250,2,8.1,2
"02:30:00 22/09/2015",232.2,2,14,2
"02:30:00 22/10/2015",245.7,2,19.5,2
"02:30:00 22/12/2015",282.9,2,24.9,2
"02:30:00 23/01/2015",269,2,23.9,2
"02:30:00 23/03/2015",351,2,19.2,2
"02:30:00 23/04/2016",523.1,2,16.6,2
"02:30:00 23/05/2015",294.8,2,11.7,2
"02:30:00 23/09/2015",254.5,2,13.5,2
"02:30:00 23/12/2014",267,2,23.2,2
"02:30:00 23/12/2015",287.7,2,23.9,2
"02:30:00 24/02/2015",290,2,24.8,2
"02:30:00 25/01/2015",279,2,25.2,2
"02:30:00 25/05/2016",496.2,2,12.2,2
"02:30:00 25/06/2015",281.6,2,8.1,2
"02:30:00 25/06/2016",360.8,2,9.9,2
"02:30:00 25/07/2015",270.9,2,9.1,2
"02:30:00 25/11/2015",286,2,20.4,2
"02:30:00 25/12/2015",258.3,2,23.8,2
"02:30:00 26/01/2015",307,2,24.5,2
"02:30:00 26/01/2016",263.6,2,22.9,15
"02:30:00 26/02/2016",389.5,2,24.6,2
"02:30:00 26/03/2015",415,2,18.4,2
"02:30:00 26/03/2016",338.7,2,18.5,2
"02:30:00 26/06/2015",284.7,2,8.3,2
"02:30:00 26/08/2015",234.9,2,11.3,2
"02:30:00 26/11/2014",272.7,2,19.7,2
"02:30:00 26/11/2015",278.8,2,20.5,2
"02:30:00 26/12/2014",254,2,23.1,2
"02:30:00 27/02/2015",293,2,23.1,2
"02:30:00 27/03/2016",376.7,2,18.6,2
"02:30:00 27/05/2015",316.1,2,10.1,2
"02:30:00 27/05/2016",549.3,2,11.9,2
"02:30:00 27/07/2015",264.9,2,8.9,2
"02:30:00 27/10/2015",261.2,2,18.1,2
"02:30:00 27/11/2014",260.1,2,19.3,2
"02:30:00 27/11/2015",294.6,2,19.6,2
"02:30:00 28/02/2015",315,2,22.7,2
"02:30:00 28/03/2015",658,2,17.2,2
"02:30:00 28/06/2015",308.9,2,8.5,2
"02:30:00 28/06/2016",359.8,2,8.7,2
"02:30:00 28/08/2015",200.8,2,10.7,2
"02:30:00 28/10/2015",240.6,2,18,2
"02:30:00 28/11/2014",252.6,2,19.3,2
"02:30:00 28/11/2015",281.4,2,18.7,2
"02:30:00 29/01/2016",237,2,23.3,15
"02:30:00 29/05/2015",289.3,2,10.1,2
"02:30:00 29/05/2016",608.3,2,11.1,2
"02:30:00 30/01/2015",275,2,21,2
"02:30:00 30/01/2016",248.5,2,22.6,15
"02:30:00 30/04/2016",175.8,2,15.5,2
"02:30:00 30/07/2015",260.8,2,9,2
"02:30:00 30/12/2014",297,2,22.9,2
"02:30:00 31/01/2015",267,2,20.5,2
"02:30:00 31/01/2016",262.9,2,22,15
"02:30:00 31/03/2016",402.1,2,17.3,2
"02:30:00 31/05/2015",299.4,2,10.3,2
"02:30:00 31/07/2015",244.7,2,9,2
"02:30:00 31/12/2015",275.2,2,22.6,2
"02:45:00 01/03/2015",570,2,22.6,2
"02:45:00 01/03/2016",395.9,2,23.8,2
"02:45:00 01/04/2016",385.2,2,17.2,2
"02:45:00 01/07/2016",309.3,2,8.3,2
"02:45:00 01/08/2015",253.7,2,8.9,2
"02:45:00 01/12/2014",244,2,21.8,2
"02:45:00 01/12/2015",282.8,2,19.3,2
"02:45:00 02/01/2016",303.8,2,24.4,2
"02:45:00 02/03/2016",317.5,2,24,2
"02:45:00 02/05/2016",191.8,2,15.5,2
"02:45:00 02/07/2015",317.2,2,9.3,2
"02:45:00 03/01/2015",273,2,22.9,2
"02:45:00 03/01/2016",281.6,2,23.8,2
"02:45:00 03/02/2016",243.4,2,23.1,15
"02:45:00 03/03/2016",427.2,2,24.3,2
"02:45:00 03/04/2015",386,2,17.6,2
"02:45:00 03/04/2016",504.3,2,17.3,2
"02:45:00 03/07/2015",320.5,2,9,2
"02:45:00 03/07/2016",295.4,2,9.1,2
"02:45:00 03/08/2015",244.6,2,9.2,2
"02:45:00 03/11/2015",235.7,2,18.5,2
"02:45:00 04/01/2015",261,2,24.4,2
"02:45:00 04/04/2015",355,2,17.4,2
"02:45:00 04/05/2016",409.7,2,14.3,2
"02:45:00 04/06/2015",312.8,2,9.2,2
"02:45:00 04/07/2016",298.9,2,9.4,2
"02:45:00 04/08/2015",226.6,2,9,2
"02:45:00 04/11/2015",215.9,2,18.1,2
"02:45:00 04/12/2014",227.3,2,21.8,2
"02:45:00 05/03/2015",375,2,21.7,2
"02:45:00 05/03/2016",653.4,2,24.8,2
"02:45:00 05/06/2015",326.9,2,8.7,2
"02:45:00 05/08/2015",222.6,2,8.8,2
"02:45:00 06/01/2016",217,2,20.8,2
"02:45:00 06/02/2016",243.8,2,22.5,15
"02:45:00 06/03/2015",340,2,20.5,2
"02:45:00 06/03/2016",507,2,24.6,2
"02:45:00 06/05/2015",272,2,14.1,2
"02:45:00 06/06/2016",449.2,2,11,2
"02:45:00 06/07/2015",312.4,2,9,2
"02:45:00 06/07/2016",297.9,2,9.5,2
"02:45:00 06/08/2015",211.5,2,8.7,2
"02:45:00 07/01/2016",217.8,2,20.9,2
"02:45:00 07/03/2015",319,2,19.8,2
"02:45:00 07/05/2015",252,2,13.8,2
"02:45:00 07/05/2016",407.2,2,13.7,2
"02:45:00 07/06/2016",464.7,2,11.1,2
"02:45:00 07/09/2015",239.1,2,11.6,2
"02:45:00 07/10/2015",254.9,2,18.4,2
"02:45:00 07/11/2015",215.6,2,18.1,2
"02:45:00 07/12/2014",242.7,2,20.5,2
"02:45:00 07/12/2015",276.7,2,21.3,2
"02:45:00 08/01/2015",254,2,25.4,2
"02:45:00 08/02/2015",278,2,22.8,2
"02:45:00 08/02/2016",251.7,2,23.6,15
"02:45:00 08/03/2016",396.2,2,24.8,2
"02:45:00 08/04/2015",356,2,17.4,2
"02:45:00 08/06/2016",490.2,2,11.5,2
"02:45:00 08/12/2015",271.6,2,20.8,2
"02:45:00 09/02/2015",281,2,23.4,2
"02:45:00 09/05/2015",306,2,13,2
"02:45:00 09/06/2016",489.7,2,11.6,2
"02:45:00 09/07/2015",311.2,2,9.2,2
"02:45:00 09/09/2015",245,2,11.2,2
"02:45:00 09/12/2014",185.7,2,17.7,2
"02:45:00 09/12/2015",257.4,2,21.1,2
"02:45:00 10/01/2015",251,2,25.2,2
"02:45:00 10/03/2015",396,2,20.2,2
"02:45:00 10/03/2016",396.4,2,24.7,2
"02:45:00 10/05/2015",351,2,13,2
"02:45:00 10/05/2016",701.6,2,14.1,2
"02:45:00 10/06/2016",553.2,2,11.7,2
"02:45:00 10/08/2015",224.4,2,9.7,2
"02:45:00 10/12/2015",273.2,2,22.1,2
"02:45:00 11/01/2015",255,2,24.1,2
"02:45:00 11/02/2015",259,2,23.1,2
"02:45:00 11/03/2015",390,2,20.5,2
"02:45:00 11/03/2016",680,2,24.4,2
"02:45:00 11/04/2016",598,2,16.3,2
"02:45:00 11/05/2015",400,2,12.9,2
"02:45:00 11/05/2016",278.1,2,14,2
"02:45:00 11/06/2016",610.7,2,11.6,2
"02:45:00 11/07/2015",303.8,2,9.1,2
"02:45:00 11/10/2015",250.2,2,18,2
"02:45:00 11/12/2015",254,2,22.2,2
"02:45:00 12/01/2015",254,2,22.9,2
"02:45:00 12/02/2015",262,2,23.4,2
"02:45:00 12/02/2016",283.6,2,24.3,15
"02:45:00 12/03/2016",533.6,2,24.6,2
"02:45:00 12/05/2015",420,2,12.8,2
"02:45:00 12/05/2016",260.6,2,13.8,2
"02:45:00 12/06/2016",600.2,2,11.2,2
"02:45:00 12/07/2015",307.1,2,9.3,2
"02:45:00 12/08/2015",231.3,2,9.8,2
"02:45:00 12/10/2015",246.5,2,18.4,2
"02:45:00 12/12/2015",277.8,2,21.3,2
"02:45:00 13/02/2016",276.1,2,24.8,15
"02:45:00 13/03/2016",383.3,2,24.2,2
"02:45:00 13/04/2015",330,2,16.6,2
"02:45:00 13/04/2016",515.2,2,16.5,2
"02:45:00 13/05/2015",330,2,12.4,2
"02:45:00 13/05/2016",441,2,13.9,2
"02:45:00 13/06/2015",335.6,2,9.5,2
"02:45:00 13/07/2015",302.4,2,9.3,2
"02:45:00 13/07/2016",251.5,2,10.2,2
"02:45:00 13/08/2015",245.3,2,9.9,2
"02:45:00 13/10/2015",264.8,2,17.8,2
"02:45:00 13/11/2015",259.1,2,18.2,2
"02:45:00 14/01/2015",256,2,23,2
"02:45:00 14/01/2016",268.4,2,25.1,2
"02:45:00 14/02/2015",250,2,23.9,2
"02:45:00 14/02/2016",284.5,2,24.8,15
"02:45:00 14/04/2015",361,2,16.6,2
"02:45:00 14/05/2015",320,2,12,2
"02:45:00 14/07/2015",316.7,2,9.4,2
"02:45:00 14/11/2015",263.3,2,18.3,2
"02:45:00 14/12/2014",211,2,21.1,2
"02:45:00 15/01/2015",255,2,22.5,2
"02:45:00 15/03/2015",384,2,19.6,2
"02:45:00 15/03/2016",408.5,2,23.4,2
"02:45:00 15/07/2015",329,2,9.5,2
"02:45:00 15/09/2015",257.6,2,14.1,2
"02:45:00 15/10/2015",267.4,2,18.7,2
"02:45:00 16/01/2015",283,2,22.2,2
"02:45:00 16/02/2016",373.5,2,24.5,15
"02:45:00 16/03/2015",425,2,19.1,2
"02:45:00 16/05/2016",296.5,2,14,2
"02:45:00 16/07/2015",346.3,2,9.6,2
"02:45:00 16/09/2015",258.1,2,14.1,2
"02:45:00 16/12/2014",228,2,22.2,2
"02:45:00 17/01/2015",276,2,22.4,2
"02:45:00 17/02/2016",449.9,2,23.2,15
"02:45:00 17/04/2016",393.6,2,17.2,2
"02:45:00 17/06/2015",305,2,9.3,2
"02:45:00 17/06/2016",433.7,2,8.6,2
"02:45:00 17/11/2015",268.1,2,19.1,2
"02:45:00 17/12/2014",237,2,22.7,2
"02:45:00 18/02/2016",450.4,2,22.3,15
"02:45:00 18/03/2015",358,2,18.9,2
"02:45:00 18/04/2016",411.6,2,17.2,2
"02:45:00 18/05/2016",346.4,2,13.5,2
"02:45:00 18/07/2015",247.8,2,9.3,2
"02:45:00 18/08/2015",265.1,2,10.6,2
"02:45:00 18/09/2015",264.9,2,13.5,2
"02:45:00 18/12/2014",238,2,22,2
"02:45:00 19/01/2015",270,2,22,2
"02:45:00 19/01/2016",266.5,2,22.6,2
"02:45:00 19/02/2015",268,2,22.6,2
"02:45:00 19/02/2016",372.9,2,21.8,15
"02:45:00 19/03/2015",415,2,19.5,2
"02:45:00 19/04/2015",467,2,16.6,2
"02:45:00 19/06/2015",319.1,2,9.9,2
"02:45:00 19/08/2015",255.1,2,10.3,2
"02:45:00 19/11/2015",297.5,2,20.4,2
"02:45:00 19/12/2014",243,2,21.8,2
"02:45:00 20/01/2015",297,2,21.9,2
"02:45:00 20/03/2015",521,2,20.1,2
"02:45:00 20/04/2015",393,2,16.1,2
"02:45:00 20/09/2015",223.8,2,13.9,2
"02:45:00 20/11/2015",280.9,2,21.3,2
"02:45:00 20/12/2014",243,2,20.9,2
"02:45:00 20/12/2015",661.3,2,25.1,2
"02:45:00 21/01/2015",278,2,22.1,2
"02:45:00 21/02/2015",299,2,23.3,2
"02:45:00 21/03/2016",313.1,2,18.7,2
"02:45:00 21/06/2015",276.2,2,9.4,2
"02:45:00 21/06/2016",434.8,2,10.1,2
"02:45:00 21/10/2015",240.3,2,19.8,2
"02:45:00 21/11/2015",295.7,2,20.9,2
"02:45:00 21/12/2015",307.1,2,25.7,2
"02:45:00 22/03/2016",307.8,2,17.9,2
"02:45:00 22/04/2016",476,2,17,2
"02:45:00 22/06/2016",384.3,2,10.4,2
"02:45:00 22/10/2015",244.7,2,19.5,2
"02:45:00 22/12/2014",254,2,22.1,2
"02:45:00 23/01/2015",267,2,23.8,2
"02:45:00 23/01/2016",300.2,2,23.3,15
"02:45:00 23/02/2016",346.8,2,22.4,15
"02:45:00 23/05/2016",486.8,2,12.9,2
"02:45:00 23/07/2015",253.3,2,8.4,2
"02:45:00 23/11/2015",274.3,2,20.4,2
"02:45:00 23/12/2015",288.7,2,23.9,2
"02:45:00 24/01/2015",284,2,24.7,2
"02:45:00 24/02/2016",658.2,2,23.6,15
"02:45:00 24/04/2016",553.2,2,16.1,2
"02:45:00 24/06/2016",412.3,2,10.6,2
"02:45:00 24/07/2015",250,2,8.9,2
"02:45:00 25/02/2015",306,2,24.3,2
"02:45:00 25/03/2016",272.6,2,18.2,2
"02:45:00 25/06/2015",282.6,2,8.1,2
"02:45:00 25/07/2015",269.9,2,9,2
"02:45:00 25/11/2015",284,2,20.4,2
"02:45:00 26/02/2016",387.5,2,24.6,2
"02:45:00 26/03/2015",415,2,18.4,2
"02:45:00 26/03/2016",326.6,2,18.5,2
"02:45:00 26/05/2016",458.7,2,12.1,2
"02:45:00 26/06/2016",309.3,2,9.5,2
"02:45:00 26/07/2015",268.9,2,9.2,2
"02:45:00 26/11/2015",274.8,2,20.5,2
"02:45:00 26/12/2014",256,2,23.1,2
"02:45:00 26/12/2015",251.1,2,24.6,2
"02:45:00 27/03/2015",604,2,17.9,2
"02:45:00 27/03/2016",379.7,2,18.6,2
"02:45:00 27/04/2015",265,2,15.4,2
"02:45:00 27/06/2015",291.8,2,8.3,2
"02:45:00 27/07/2015",270.9,2,8.9,2
"02:45:00 27/11/2015",299.6,2,19.6,2
"02:45:00 27/12/2014",262,2,22.6,2
"02:45:00 27/12/2015",257.9,2,23.3,2
"02:45:00 28/01/2016",236.5,2,23.1,15
"02:45:00 28/04/2015",258,2,14.9,2
"02:45:00 28/05/2016",484.7,2,11.5,2
"02:45:00 28/07/2015",277.8,2,9,2
"02:45:00 28/11/2014",253.6,2,19.3,2
"02:45:00 28/11/2015",282.4,2,18.7,2
"02:45:00 29/01/2016",236,2,23.3,15
"02:45:00 29/02/2016",370.3,2,23.7,2
"02:45:00 29/04/2016",179.3,2,15.4,2
"02:45:00 29/05/2015",288.3,2,10.1,2
"02:45:00 29/05/2016",643.2,2,11.1,2
"02:45:00 29/09/2015",252.4,2,14.5,2
"02:45:00 29/12/2014",267,2,22.8,2
"02:45:00 29/12/2015",284.5,2,21.6,2
"02:45:00 30/04/2016",176.8,2,15.5,2
"02:45:00 30/05/2015",291.3,2,10.2,2
"02:45:00 30/08/2015",202.6,2,10.5,2
"02:45:00 30/11/2014",262.5,2,20.8,2
"02:45:00 30/11/2015",275,2,18.8,2
"02:45:00 30/12/2014",297,2,22.9,2
"02:45:00 30/12/2015",297.4,2,21.8,2
"02:45:00 31/01/2016",261.9,2,22,15
"02:45:00 31/05/2015",297.4,2,10.3,2
"02:45:00 31/07/2015",242.7,2,9,2
"03:00:00 01/01/2015",270,2,21.9,2
"03:00:00 01/01/2016",287,2,23.6,2
"03:00:00 01/02/2015",277,2,19.9,2
"03:00:00 01/02/2016",233.4,2,22.2,15
"03:00:00 01/03/2015",565,2,22.6,2
"03:00:00 01/03/2016",393,2,23.8,2
"03:00:00 01/04/2015",375,2,17.3,2
"03:00:00 01/04/2016",383.2,2,17.2,2
"03:00:00 01/05/2015",256,2,14.1,2
"03:00:00 01/05/2016",181.3,2,15.8,2
"03:00:00 01/06/2015",310.5,2,10.4,2
"03:00:00 01/06/2016",490.7,2,10.1,2
"03:00:00 01/07/2015",323.9,2,9,2
"03:00:00 01/07/2016",309.3,2,8.3,2
"03:00:00 01/08/2015",255.7,2,8.9,2
"03:00:00 01/09/2015",198.5,2,10.9,2
"03:00:00 01/10/2015",254,2,14.3,2
"03:00:00 01/11/2015",254.2,2,18.6,2
"03:00:00 01/12/2014",243.9,2,21.8,2
"03:00:00 01/12/2015",287.8,2,19.3,2
"03:00:00 02/01/2015",259,2,21.9,2
"03:00:00 02/01/2016",304.8,2,24.4,2
"03:00:00 02/02/2015",270,2,20,2
"03:00:00 02/02/2016",237.9,2,22.1,15
"03:00:00 02/03/2015",296,2,22.1,2
"03:00:00 02/03/2016",323.6,2,24,2
"03:00:00 02/04/2015",372,2,17.9,2
"03:00:00 02/04/2016",399.2,2,17.5,2
"03:00:00 02/05/2015",286,2,14.1,2
"03:00:00 02/05/2016",195.8,2,15.5,2
"03:00:00 02/06/2015",297.6,2,10.1,2
"03:00:00 02/06/2016",458.2,2,9.9,2
"03:00:00 02/07/2015",316.2,2,9.3,2
"03:00:00 02/07/2016",304.8,2,8.8,2
"03:00:00 02/08/2015",261.7,2,9,2
"03:00:00 02/09/2015",200.9,2,11,2
"03:00:00 02/10/2015",252.3,2,14.7,2
"03:00:00 02/11/2015",263.5,2,19,2
"03:00:00 02/12/2014",235.4,2,22.1,2
"03:00:00 02/12/2015",282.7,2,19.6,2
"03:00:00 03/01/2015",273,2,22.9,2
"03:00:00 03/01/2016",281.6,2,23.8,2
"03:00:00 03/02/2015",275,2,20.1,2
"03:00:00 03/02/2016",243.3,2,23.1,15
"03:00:00 03/03/2015",300,2,21.7,2
"03:00:00 03/03/2016",419.2,2,24.3,2
"03:00:00 03/04/2015",384,2,17.6,2
"03:00:00 03/04/2016",505.3,2,17.3,2
"03:00:00 03/05/2015",259,2,13.8,2
"03:00:00 03/05/2016",222.3,2,14.9,2
"03:00:00 03/06/2015",300.7,2,9.7,2
"03:00:00 03/06/2016",473.7,2,9.8,2
"03:00:00 03/07/2015",319.5,2,9,2
"03:00:00 03/07/2016",294.3,2,9.1,2
"03:00:00 03/08/2015",243.6,2,9.1,2
"03:00:00 03/09/2015",196.4,2,11.3,2
"03:00:00 03/10/2015",257.7,2,15.4,2
"03:00:00 03/11/2015",234.7,2,18.5,2
"03:00:00 03/12/2014",240.9,2,22.1,2
"03:00:00 03/12/2015",291.5,2,19.5,2
"03:00:00 04/01/2015",264,2,24.4,2
"03:00:00 04/01/2016",266.4,2,22.4,2
"03:00:00 04/02/2015",294,2,20.5,2
"03:00:00 04/02/2016",251.8,2,22.8,15
"03:00:00 04/03/2015",335,2,21.6,2
"03:00:00 04/03/2016",359.8,2,24.4,2
"03:00:00 04/04/2015",370,2,17.4,2
"03:00:00 04/04/2016",423.4,2,17.1,2
"03:00:00 04/05/2015",263,2,14.1,2
"03:00:00 04/05/2016",404.8,2,14.3,2
"03:00:00 04/06/2015",311.8,2,9.2,2
"03:00:00 04/06/2016",450.2,2,9.9,2
"03:00:00 04/07/2015",309.8,2,8.9,2
"03:00:00 04/07/2016",293.8,2,9.3,2
"03:00:00 04/08/2015",225.6,2,9,2
"03:00:00 04/09/2015",205.8,2,11.5,2
"03:00:00 04/10/2015",264,2,16.3,2
"03:00:00 04/11/2015",216.9,2,18.1,2
"03:00:00 04/12/2014",231.3,2,21.8,2
"03:00:00 04/12/2015",271.3,2,19.4,2
"03:00:00 05/01/2015",276,2,24.5,2
"03:00:00 05/01/2016",220.2,2,21.3,2
"03:00:00 05/02/2015",316,2,20.8,2
"03:00:00 05/02/2016",250.3,2,22.6,15
"03:00:00 05/03/2015",379,2,21.6,2
"03:00:00 05/03/2016",655.4,2,24.8,2
"03:00:00 05/04/2015",316,2,17.6,2
"03:00:00 05/04/2016",409.5,2,16.9,2
"03:00:00 05/05/2015",273,2,14.3,2
"03:00:00 05/05/2016",297.2,2,14.2,2
"03:00:00 05/06/2015",328.9,2,8.7,2
"03:00:00 05/06/2016",492.7,2,10.4,2
"03:00:00 05/07/2015",324.1,2,8.9,2
"03:00:00 05/07/2016",293.4,2,9.3,2
"03:00:00 05/08/2015",222.6,2,8.8,2
"03:00:00 05/09/2015",216.3,2,11.5,2
"03:00:00 05/10/2015",259.3,2,17.3,2
"03:00:00 05/11/2015",213.2,2,17.9,2
"03:00:00 05/12/2014",233.8,2,21.9,2
"03:00:00 05/12/2015",284.1,2,20.1,2
"03:00:00 06/01/2015",257,2,24.5,2
"03:00:00 06/01/2016",216,2,20.8,2
"03:00:00 06/02/2015",271,2,21.1,2
"03:00:00 06/02/2016",245.8,2,22.5,15
"03:00:00 06/03/2015",335,2,20.5,2
"03:00:00 06/03/2016",506,2,24.6,2
"03:00:00 06/04/2015",349,2,17.8,2
"03:00:00 06/04/2016",428.6,2,17,2
"03:00:00 06/05/2015",258,2,14.1,2
"03:00:00 06/05/2016",345.7,2,13.8,2
"03:00:00 06/06/2015",341.9,2,8.6,2
"03:00:00 06/06/2016",450.2,2,11,2
"03:00:00 06/07/2015",312.4,2,9.1,2
"03:00:00 06/07/2016",297.9,2,9.5,2
"03:00:00 06/08/2015",215.5,2,8.7,2
"03:00:00 06/09/2015",226.7,2,11.6,2
"03:00:00 06/10/2015",254.6,2,18.1,2
"03:00:00 06/11/2015",215.4,2,17.9,2
"03:00:00 06/12/2014",238.2,2,21.4,2
"03:00:00 06/12/2015",284.9,2,20.9,2
"03:00:00 07/01/2015",256,2,24.3,2
"03:00:00 07/01/2016",218.8,2,20.9,2
"03:00:00 07/02/2015",279,2,21.9,2
"03:00:00 07/02/2016",251.2,2,23,15
"03:00:00 07/03/2015",319,2,19.8,2
