"Date","Conductivity","Conductivity_Qual","WaterTemperature","WaterTemperature_Qual"
"17:45:00 23/09/1997",1841,65,15.5,65
"17:45:00 24/08/1997",4925,65,10.4,65
"17:45:00 25/08/1997",4674,65,9.9,65
"17:45:00 25/09/1997",2822,65,17.8,65
"17:45:00 26/08/1997",4637,65,11.4,65
"17:45:00 26/09/1997",340,65,16.9,65
"17:45:00 27/09/1997",3774,65,16.9,65
"17:45:00 30/08/1997",133,65,12.7,65
"18:00:00 01/09/1997",1205,65,14.9,65
"18:00:00 02/09/1997",NA,NA,14.1,65
"18:00:00 04/09/1997",NA,NA,13.8,65
"18:00:00 09/09/1997",NA,NA,15.1,65
"18:00:00 13/09/1997",541,65,17,65
"18:00:00 14/09/1997",965,65,NA,NA
"18:00:00 16/09/1997",700,65,NA,NA
"18:00:00 23/08/1997",4692,65,11.4,65
"18:00:00 24/09/1997",2442,65,16.8,65
"18:00:00 26/09/1997",393,65,16.8,65
"18:00:00 27/08/1997",2645,65,12.5,65
"18:00:00 28/09/1997",3939,65,15.9,65
"18:00:00 29/08/1997",NA,NA,14.1,65
"18:00:00 29/09/1997",3478,65,17.4,65
"18:00:00 30/08/1997",62,65,12.8,65
"18:15:00 01/09/1997",1165,65,14.8,65
"18:15:00 06/09/1997",NA,NA,14.2,65
"18:15:00 08/09/1997",NA,NA,12.8,65
"18:15:00 12/09/1997",452,65,15.5,65
"18:15:00 21/08/1997",1070,65,14.6,65
"18:15:00 21/09/1997",1954,65,14.1,65
"18:15:00 22/09/1997",2066,65,15,65
"18:15:00 25/09/1997",2822,65,17.3,65
"18:15:00 26/09/1997",462,65,16.7,65
"18:15:00 27/08/1997",2609,65,12.3,65
"18:15:00 28/08/1997",NA,NA,12.4,65
"18:15:00 30/08/1997",19,65,NA,NA
"18:30:00 01/09/1997",1127,65,14.7,65
"18:30:00 02/09/1997",NA,NA,13.9,65
"18:30:00 04/09/1997",NA,NA,13.6,65
"18:30:00 15/09/1997",598,65,NA,NA
"18:30:00 17/09/1997",622,65,15.1,65
"18:30:00 18/09/1997",994,65,15.3,65
"18:30:00 20/09/1997",1729,65,15.9,65
"18:30:00 22/08/1997",907,65,13.3,65
"18:30:00 23/08/1997",4745,65,11,65
"18:30:00 23/09/1997",1866,65,15,65
"18:30:00 24/08/1997",4933,65,9.7,65
"18:30:00 24/09/1997",2473,65,16.4,65
"18:30:00 25/08/1997",4686,65,9.4,65
"18:30:00 26/09/1997",527,65,16.7,65
"18:30:00 27/08/1997",2587,65,12.1,65
"18:30:00 27/09/1997",3789,65,16.4,65
"18:30:00 30/08/1997",0,65,NA,NA
"18:45:00 01/09/1997",1095,65,14.5,65
"18:45:00 03/09/1997",NA,NA,15.3,65
"18:45:00 09/09/1997",NA,NA,14.7,65
"18:45:00 10/09/1997",NA,NA,14.6,65
"18:45:00 13/09/1997",557,65,16.3,65
"18:45:00 14/09/1997",938,65,NA,NA
"18:45:00 23/09/1997",1887,65,NA,NA
"18:45:00 26/08/1997",4658,65,NA,NA
"18:45:00 26/09/1997",632,65,16.6,65
"18:45:00 27/08/1997",2548,65,NA,NA
"18:45:00 29/08/1997",NA,NA,13.5,65
"18:45:00 31/08/1997",NA,NA,13,65
"19:00:00 01/09/1997",1065,65,14.4,65
"19:00:00 16/09/1997",727,65,NA,NA
"19:00:00 17/09/1997",598,65,14.8,65
"19:00:00 19/09/1997",1517,65,12.7,65
"19:00:00 21/09/1997",1988,65,13.8,65
"19:00:00 25/09/1997",2832,65,16.7,65
"19:00:00 26/09/1997",731,65,NA,NA
"19:00:00 27/08/1997",2520,65,NA,NA
"19:00:00 28/08/1997",NA,NA,12.1,65
"19:00:00 28/09/1997",3949,65,15.4,65
"19:00:00 29/09/1997",3457,65,16.8,65
"19:00:00 30/08/1997",NA,NA,12.8,65
"19:15:00 01/09/1997",1036,65,NA,NA
"19:15:00 02/09/1997",NA,NA,13.7,65
"19:15:00 04/09/1997",NA,NA,13.2,65
"19:15:00 11/09/1997",175,65,12.4,65
"19:15:00 12/09/1997",457,65,15,65
"19:15:00 13/09/1997",579,65,NA,NA
"19:15:00 14/09/1997",910,65,12.6,65
"19:15:00 20/09/1997",1741,65,15.4,65
"19:15:00 21/08/1997",1060,65,14,65
"19:15:00 22/08/1997",907,65,12.8,65
"19:15:00 22/09/1997",2063,65,14.4,65
"19:15:00 23/08/1997",4758,65,10.4,65
"19:15:00 24/08/1997",4949,65,9.1,65
"19:15:00 24/09/1997",2491,65,15.7,65
"19:15:00 26/09/1997",838,65,NA,NA
"19:15:00 27/08/1997",2465,65,NA,NA
"19:15:00 28/09/1997",3969,65,15.2,65
"19:30:00 01/09/1997",1011,65,NA,NA
"19:30:00 03/09/1997",NA,NA,14.9,65
"19:30:00 06/09/1997",NA,NA,13.9,65
"19:30:00 09/09/1997",NA,NA,14.4,65
"19:30:00 15/09/1997",578,65,NA,NA
"19:30:00 18/09/1997",1008,65,NA,NA
"19:30:00 23/09/1997",1939,65,NA,NA
"19:30:00 26/09/1997",972,65,NA,NA
"19:30:00 27/08/1997",2486,65,11.6,65
"19:30:00 27/09/1997",3803,65,15.9,65
"19:45:00 01/09/1997",985,65,NA,NA
"19:45:00 08/09/1997",NA,NA,12.3,65
"19:45:00 13/09/1997",599,65,NA,NA
"19:45:00 17/09/1997",571,65,14.3,65
"19:45:00 21/09/1997",2011,65,13.5,65
"19:45:00 24/08/1997",4970,65,8.8,65
"19:45:00 25/08/1997",4692,65,8.8,65
"19:45:00 25/09/1997",2843,65,16,65
"19:45:00 26/09/1997",1093,65,16.2,65
"19:45:00 27/08/1997",2420,65,11.5,65
"19:45:00 29/09/1997",3440,65,16.2,65
"20:00:00 01/09/1997",961,65,NA,NA
"20:00:00 02/09/1997",NA,NA,13.6,65
"20:00:00 03/09/1997",NA,NA,14.7,65
"20:00:00 04/09/1997",NA,NA,13.1,65
"20:00:00 06/09/1997",NA,NA,13.7,65
"20:00:00 07/09/1997",NA,NA,13.1,65
"20:00:00 08/09/1997",NA,NA,12.3,65
"20:00:00 09/09/1997",NA,NA,14.2,65
"20:00:00 10/09/1997",NA,NA,14,65
"20:00:00 11/09/1997",187,65,12.2,65
"20:00:00 12/09/1997",459,65,14.5,65
"20:00:00 13/09/1997",609,65,NA,NA
"20:00:00 14/09/1997",886,65,12.5,65
"20:00:00 15/09/1997",571,65,13.5,65
"20:00:00 16/09/1997",747,65,NA,NA
"20:00:00 17/09/1997",561,65,14.2,65
"20:00:00 18/09/1997",1020,65,NA,NA
"20:00:00 19/09/1997",1531,65,12.4,65
"20:00:00 20/09/1997",1747,65,14.9,65
"20:00:00 21/08/1997",1049,65,13.7,65
"20:00:00 21/09/1997",2022,65,13.5,65
"20:00:00 22/08/1997",918,65,12.3,65
"20:00:00 22/09/1997",2046,65,14,65
"20:00:00 23/08/1997",4780,65,10.1,65
"20:00:00 23/09/1997",1961,65,NA,NA
"20:00:00 24/08/1997",4974,65,8.7,65
"20:00:00 24/09/1997",2512,65,15.1,65
"20:00:00 25/08/1997",4690,65,8.7,65
"20:00:00 25/09/1997",2847,65,15.8,65
"20:00:00 26/08/1997",4675,65,NA,NA
"20:00:00 26/09/1997",1242,65,16.2,65
"20:00:00 27/08/1997",2327,65,NA,NA
"20:00:00 27/09/1997",3809,65,15.7,65
"20:00:00 28/09/1997",3972,65,14.7,65
"20:00:00 29/08/1997",NA,NA,12.9,65
"20:00:00 29/09/1997",3436,65,16,65
"20:15:00 26/09/1997",1375,65,16.1,65
"20:15:00 27/08/1997",2219,65,NA,NA
"20:15:00 28/09/1997",4006,65,14.6,65
"20:30:00 01/09/1997",926,65,13.8,65
"20:30:00 04/09/1997",NA,NA,12.7,65
"20:30:00 09/09/1997",NA,NA,14,65
"20:30:00 13/09/1997",633,65,NA,NA
"20:30:00 21/09/1997",2043,65,13.4,65
"20:30:00 22/08/1997",940,65,12,65
"20:30:00 23/08/1997",4800,65,9.9,65
"20:30:00 23/09/1997",1986,65,14.1,65
"20:30:00 26/09/1997",1514,65,16,65
"20:30:00 27/08/1997",2062,65,NA,NA
"20:45:00 18/09/1997",1040,65,NA,NA
"20:45:00 24/08/1997",5001,65,8.3,65
"20:45:00 24/09/1997",2541,65,14.6,65
"20:45:00 25/09/1997",2855,65,15.3,65
"20:45:00 26/09/1997",1661,65,15.9,65
"20:45:00 27/08/1997",1848,65,11.5,65
"21:00:00 01/09/1997",890,65,13.7,65
"21:00:00 07/09/1997",NA,NA,12.8,65
"21:00:00 12/09/1997",464,65,13.8,65
"21:00:00 13/09/1997",659,65,15.4,65
"21:00:00 16/09/1997",769,65,NA,NA
"21:00:00 17/09/1997",534,65,13.7,65
"21:00:00 20/09/1997",1762,65,14.4,65
"21:00:00 22/08/1997",968,65,11.6,65
"21:00:00 23/08/1997",4827,65,9.8,65
"21:00:00 26/09/1997",1792,65,15.9,65
"21:00:00 27/08/1997",1585,65,11.4,65
"21:00:00 27/09/1997",3785,65,15.3,65
"21:00:00 29/08/1997",NA,NA,12.4,65
"21:00:00 29/09/1997",3430,65,15.5,65
"21:00:00 30/08/1997",NA,NA,12,65
"21:15:00 02/09/1997",NA,NA,13.3,65
"21:15:00 03/09/1997",NA,NA,14.3,65
"21:15:00 09/09/1997",NA,NA,13.6,65
"21:15:00 10/09/1997",NA,NA,13.7,65
"21:15:00 11/09/1997",207,65,11.9,65
"21:15:00 15/09/1997",571,65,12.9,65
"21:15:00 21/08/1997",1038,65,13.1,65
"21:15:00 22/09/1997",2032,65,13.4,65
"21:15:00 23/09/1997",2015,65,13.8,65
"21:15:00 26/08/1997",4646,65,NA,NA
"21:15:00 26/09/1997",1917,65,15.7,65
"21:15:00 27/08/1997",1300,65,11.4,65
"21:30:00 01/09/1997",857,65,13.5,65
"21:30:00 06/09/1997",NA,NA,13.4,65
"21:30:00 13/09/1997",695,65,15.1,65
"21:30:00 18/09/1997",1061,65,NA,NA
"21:30:00 19/09/1997",1554,65,12.1,65
"21:30:00 21/09/1997",2063,65,13.2,65
"21:30:00 22/08/1997",999,65,11.3,65
"21:30:00 23/08/1997",4859,65,9.6,65
"21:30:00 23/09/1997",2036,65,13.7,65
"21:30:00 25/09/1997",2850,65,14.7,65
"21:30:00 26/08/1997",4623,65,NA,NA
"21:30:00 26/09/1997",2051,65,15.7,65
"21:30:00 27/08/1997",1005,65,11.3,65
"21:30:00 27/09/1997",3754,65,15.2,65
"21:30:00 28/09/1997",4020,65,14,65
"21:45:00 03/09/1997",NA,NA,14,65
"21:45:00 08/09/1997",NA,NA,11.9,65
"21:45:00 09/09/1997",NA,NA,13.4,65
"21:45:00 13/09/1997",716,65,14.9,65
"21:45:00 16/09/1997",792,65,NA,NA
"21:45:00 22/08/1997",1026,65,11.2,65
"21:45:00 23/08/1997",4885,65,9.5,65
"21:45:00 24/09/1997",2572,65,14.2,65
"21:45:00 25/09/1997",2829,65,14.5,65
"21:45:00 26/08/1997",4576,65,NA,NA
"21:45:00 26/09/1997",2172,65,15.6,65
"21:45:00 27/08/1997",734,65,NA,NA
"21:45:00 29/08/1997",NA,NA,12,65
"22:00:00 01/09/1997",826,65,NA,NA
"22:00:00 12/09/1997",473,65,13.2,65
"22:00:00 20/09/1997",1775,65,13.9,65
"22:00:00 22/08/1997",1051,65,11.1,65
"22:00:00 23/08/1997",4911,65,9.5,65
"22:00:00 26/08/1997",4526,65,NA,NA
"22:00:00 26/09/1997",2264,65,15.5,65
"22:00:00 27/08/1997",513,65,NA,NA
"22:00:00 29/09/1997",3408,65,15.2,65
"22:15:00 01/09/1997",804,65,NA,NA
"22:15:00 09/09/1997",NA,NA,13.2,65
"22:15:00 13/09/1997",761,65,14.6,65
"22:15:00 17/09/1997",531,65,13.1,65
"22:15:00 18/09/1997",1083,65,13.3,65
"22:15:00 21/08/1997",1029,65,12.5,65
"22:15:00 22/08/1997",1074,65,10.9,65
"22:15:00 23/08/1997",4933,65,9.4,65
"22:15:00 23/09/1997",2062,65,13.6,65
"22:15:00 25/09/1997",2798,65,14.2,65
"22:15:00 26/08/1997",4454,65,9.7,65
"22:15:00 26/09/1997",2366,65,15.4,65
"22:15:00 27/08/1997",335,65,NA,NA
"22:30:00 04/09/1997",NA,NA,12.3,65
"22:30:00 07/09/1997",NA,NA,12.4,65
"22:30:00 13/09/1997",788,65,14.5,65
"22:30:00 19/09/1997",1575,65,11.7,65
"22:30:00 22/08/1997",1107,65,10.8,65
"22:30:00 22/09/1997",2004,65,12.8,65
"22:30:00 23/08/1997",4961,65,9.3,65
"22:30:00 25/09/1997",2759,65,14,65
"22:30:00 26/08/1997",4372,65,NA,NA
"22:30:00 26/09/1997",2440,65,15.4,65
"22:30:00 27/08/1997",175,65,NA,NA
"22:30:00 31/08/1997",NA,NA,11.8,65
"22:45:00 01/09/1997",761,65,NA,NA
"22:45:00 06/09/1997",NA,NA,13,65
"22:45:00 07/09/1997",NA,NA,12.3,65
"22:45:00 08/09/1997",NA,NA,11.6,65
"22:45:00 09/09/1997",NA,NA,13,65
"22:45:00 10/09/1997",NA,NA,13.3,65
"22:45:00 11/09/1997",227,65,NA,NA
"22:45:00 13/09/1997",811,65,14.3,65
"22:45:00 15/09/1997",558,65,12.3,65
"22:45:00 16/09/1997",817,65,NA,NA
"22:45:00 21/09/1997",2087,65,12.9,65
"22:45:00 22/08/1997",1151,65,NA,NA
"22:45:00 23/08/1997",4995,65,9.3,65
"22:45:00 23/09/1997",2083,65,13.3,65
"22:45:00 24/08/1997",5005,65,7.7,65
"22:45:00 24/09/1997",2596,65,13.9,65
"22:45:00 26/08/1997",4281,65,NA,NA
"22:45:00 26/09/1997",2516,65,15.3,65
"22:45:00 27/08/1997",68,65,NA,NA
"23:00:00 01/09/1997",737,65,13.3,65
"23:00:00 03/09/1997",NA,NA,13.6,65
"23:00:00 07/09/1997",NA,NA,12.3,65
"23:00:00 12/09/1997",483,65,12.7,65
"23:00:00 13/09/1997",842,65,NA,NA
"23:00:00 18/09/1997",1106,65,12.8,65
"23:00:00 20/09/1997",1791,65,13.3,65
"23:00:00 21/08/1997",1019,65,NA,NA
"23:00:00 22/08/1997",1203,65,NA,NA
"23:00:00 23/08/1997",5021,65,9.2,65
"23:00:00 25/09/1997",2681,65,13.8,65
"23:00:00 26/08/1997",4179,65,NA,NA
"23:00:00 26/09/1997",2576,65,15.3,65
"23:00:00 27/08/1997",0,65,10.7,65
"23:00:00 29/09/1997",3385,65,15,65
"23:15:00 01/09/1997",709,65,13.2,65
"23:15:00 04/09/1997",NA,NA,12.3,65
"23:15:00 09/09/1997",NA,NA,12.7,65
"23:15:00 13/09/1997",872,65,NA,NA
"23:15:00 22/08/1997",1262,65,NA,NA
"23:15:00 23/08/1997",5046,65,NA,NA
"23:15:00 23/09/1997",2108,65,13.2,65
"23:15:00 25/09/1997",2587,65,13.7,65
"23:15:00 26/08/1997",4051,65,NA,NA
"23:15:00 26/09/1997",2633,65,15.2,65
"23:15:00 28/09/1997",3999,65,13.6,65
"23:15:00 31/08/1997",NA,NA,11.7,65
"23:30:00 01/09/1997",679,65,NA,NA
"23:30:00 07/09/1997",NA,NA,12,65
"23:30:00 13/09/1997",899,65,NA,NA
"23:30:00 22/08/1997",1343,65,10.4,65
"23:30:00 25/08/1997",4684,65,8.2,65
"23:30:00 25/09/1997",2491,65,13.6,65
"23:30:00 26/08/1997",3927,65,NA,NA
"23:30:00 26/09/1997",2696,65,15.2,65
"23:30:00 29/08/1997",0,65,11.1,65
"23:45:00 01/09/1997",649,65,NA,NA
"23:45:00 04/09/1997",NA,NA,12.2,65
"23:45:00 06/09/1997",NA,NA,12.8,65
"23:45:00 13/09/1997",930,65,NA,NA
"23:45:00 16/09/1997",840,65,12,65
"23:45:00 17/09/1997",533,65,12.6,65
"23:45:00 18/09/1997",1131,65,12.3,65
"23:45:00 19/09/1997",1600,65,11.2,65
"23:45:00 21/08/1997",1018,65,NA,NA
"23:45:00 22/08/1997",1408,65,NA,NA
"23:45:00 22/09/1997",1986,65,12.3,65
"23:45:00 23/08/1997",5082,65,NA,NA
"23:45:00 24/08/1997",4981,65,NA,NA
"23:45:00 24/09/1997",2624,65,13.7,65
"23:45:00 25/09/1997",2392,65,NA,NA
"23:45:00 26/08/1997",3819,65,NA,NA
"23:45:00 26/09/1997",2747,65,15.1,65
"23:45:00 27/09/1997",3725,65,14.7,65
"23:45:00 29/08/1997",9,65,NA,NA
"23:45:00 31/08/1997",NA,NA,11.6,65
