"Date","AmmoniaasN","AmmoniaasN_Qual","ArsenicasAs","ArsenicasAs_Qual","CadmiumasCd","CadmiumasCd_Qual","ChromiumasCr","ChromiumasCr_Qual","Colour","Colour_Qual","Conductivity","Conductivity_Qual","ConductivityLab","ConductivityLab_Qual","CopperasCu","CopperasCu_Qual","DissolvedOxygenmgL","DissolvedOxygenmgL_Qual","DissolvedOxygenppm","DissolvedOxygenppm_Qual","FieldpH","FieldpH_Qual","FilteredReactivePhosphorus","FilteredReactivePhosphorus_Qual","KjeldahlNitrogen","KjeldahlNitrogen_Qual","LeadasPb","LeadasPb_Qual","MercuryasHg","MercuryasHg_Qual","NickelasNi","NickelasNi_Qual","NitrateNitriteasN","NitrateNitriteasN_Qual","TotalNitrogen","TotalNitrogen_Qual","TotalPhosphorus","TotalPhosphorus_Qual","TotalSuspendedSolids","TotalSuspendedSolids_Qual","Turbidity","Turbidity_Qual","WaterTemperature","WaterTemperature_Qual","ZincasZn","ZincasZn_Qual","pHLab","pHLab_Qual"
"08:00:00 21/04/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.062,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 21/05/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 22/02/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.186,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 22/03/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.134,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 22/04/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.196,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 22/08/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.192,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 22/09/2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237,1,NA,NA,9.32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1,0.12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 22/10/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.271,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 23/02/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 23/03/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.127,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 23/04/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.241,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 23/05/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.238,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 23/08/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.127,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 24/02/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 24/04/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 24/08/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.124,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 24/09/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.218,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 25/02/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.166,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 25/03/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.062,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 25/04/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.202,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 25/05/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.257,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 25/06/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.085,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 25/08/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.075,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 25/09/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.241,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 26/02/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.199,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 26/03/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 26/04/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.098,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 26/10/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.273,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 27/01/2004",NA,NA,NA,NA,NA,NA,NA,NA,45,65,280,65,244,1,NA,NA,7.7,1,7.7,65,7.2,65,0.03,65,0.69,65,NA,NA,NA,NA,NA,NA,0.11,65,0.68,1,0.14,65,64,65,59,65,19.2,65,NA,NA,NA,NA
"08:00:00 27/02/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.114,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 27/03/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.059,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 27/04/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.202,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 27/05/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.163,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 27/06/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.309,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 27/09/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.114,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 27/10/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306,1,NA,NA,7.97,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1,0.13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 28/02/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.055,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 28/03/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.176,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 28/04/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.101,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 28/05/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.127,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 28/06/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.58,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 28/09/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.202,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 28/10/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 29/03/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.042,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 29/04/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.127,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 29/05/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.101,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 29/07/2003",0.18,65,NA,NA,NA,NA,NA,NA,70,65,370,65,NA,NA,NA,NA,NA,NA,10.3,65,6.7,65,0.009,65,1.4,65,NA,NA,NA,NA,NA,NA,2,65,NA,NA,0.19,65,110,65,NA,NA,8,65,NA,NA,NA,NA
"08:00:00 29/08/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,1,NA,NA,10.44,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1,0.082,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 29/09/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.121,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 30/03/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.04,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 30/04/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.072,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 30/05/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.121,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 30/09/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.209,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 31/03/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.127,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 31/05/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.202,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:00:00 31/08/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.209,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:01:00 29/07/2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329,1,NA,NA,10.35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0.17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:02:00 09/02/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342,1,NA,NA,7.95,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,1,0.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:03:00 02/02/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,1,NA,NA,6.79,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:05:00 01/12/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274,1,NA,NA,8.28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:05:00 02/03/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349,1,NA,NA,6.54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,1,0.15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:05:00 09/01/2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381,1,NA,NA,7.77,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1,0.26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:06:00 23/02/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,1,NA,NA,6.94,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,1,0.13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:08:00 27/12/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278,1,NA,NA,7.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,1,0.15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:08:00 28/01/2003",0.08,65,NA,NA,NA,NA,NA,NA,30,65,330,65,NA,NA,NA,NA,NA,NA,7.5,65,7.4,65,0.003,65,0.79,65,NA,NA,NA,NA,NA,NA,0.08,65,NA,NA,0.08,65,18,65,33,65,21.7,65,NA,NA,NA,NA
"08:10:00 06/07/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323,1,NA,NA,8.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1,0.086,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:10:00 11/08/2003",0.02,65,NA,NA,NA,NA,NA,NA,45,65,320,65,NA,NA,NA,NA,NA,NA,10.8,65,7.1,65,0.003,65,0.58,65,NA,NA,NA,NA,NA,NA,0.93,65,NA,NA,0.05,65,36,65,NA,NA,8.5,65,NA,NA,NA,NA
"08:10:00 15/05/2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420,1,NA,NA,10.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1,0.084,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:10:00 17/05/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,1,NA,NA,9.65,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,1,0.18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:10:00 23/03/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,1,NA,NA,7.52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1,0.23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:10:00 24/11/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,1,NA,NA,7.95,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1,0.13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:10:00 30/12/2002",0.04,65,NA,NA,NA,NA,NA,NA,25,65,300,65,NA,NA,NA,NA,NA,NA,7,65,7.3,65,0.01,65,0.79,65,NA,NA,NA,NA,NA,NA,0.2,65,NA,NA,0.09,65,60,65,31,65,24,65,NA,NA,NA,NA
"08:11:00 11/08/2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,1,NA,NA,10.83,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1,0.066,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:11:00 25/02/2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306,1,NA,NA,7.35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,1,0.11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:12:00 05/06/2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,470,1,NA,NA,11.53,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97,1,0.06,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:12:00 08/05/2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410,1,NA,NA,10.21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1,0.098,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:15:00 13/11/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,1,0.64,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:15:00 26/09/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1,0.12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:15:00 29/12/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,1,NA,NA,7.76,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,1,0.18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:17:00 03/11/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312,1,NA,NA,9.45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1,0.14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:18:00 03/07/2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,1,NA,NA,12.07,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1,0.17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:19:00 03/11/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317,1,NA,NA,8.91,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:19:00 11/03/2003",0.03,65,NA,NA,NA,NA,NA,NA,30,65,380,65,NA,NA,NA,NA,NA,NA,8.7,65,7.5,65,0.04,65,0.47,65,NA,NA,NA,NA,NA,NA,0.06,65,NA,NA,0.15,65,17,65,28,65,19.3,65,NA,NA,NA,NA
"08:20:00 16/10/2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1,0.17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:20:00 18/09/2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,395,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1,0.11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:20:00 26/06/2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367,1,NA,NA,11.48,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,1,0.089,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:20:00 29/05/2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,440,1,NA,NA,11.33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,1,0.064,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
