"Date","AmmoniaasN","AmmoniaasN_Qual","ArsenicasAs","ArsenicasAs_Qual","CadmiumasCd","CadmiumasCd_Qual","ChromiumasCr","ChromiumasCr_Qual","Colour","Colour_Qual","Conductivity","Conductivity_Qual","CopperasCu","CopperasCu_Qual","DissolvedOxygenppm","DissolvedOxygenppm_Qual","FieldpH","FieldpH_Qual","FilteredReactivePhosphorus","FilteredReactivePhosphorus_Qual","KjeldahlNitrogen","KjeldahlNitrogen_Qual","LeadasPb","LeadasPb_Qual","MercuryasHg","MercuryasHg_Qual","NickelasNi","NickelasNi_Qual","NitrateNitriteasN","NitrateNitriteasN_Qual","TotalPhosphorus","TotalPhosphorus_Qual","TotalSuspendedSolids","TotalSuspendedSolids_Qual","Turbidity","Turbidity_Qual","WaterTemperature","WaterTemperature_Qual","ZincasZn","ZincasZn_Qual"
"06:20:00 12/03/2003",0.03,65,0.001,65,2e-04,65,0.006,65,30,65,580,65,0.006,65,8.5,65,7.2,65,0.01,65,0.78,65,0.003,65,1e-04,65,0.004,65,0.63,65,0.09,65,80,65,60,65,18.1,65,0.01,65
"06:40:00 15/01/2003",0.05,65,0.001,65,2e-04,65,0.004,65,25,65,650,65,0.005,65,7.4,65,6.7,65,0.003,65,0.87,65,0.002,65,1e-04,65,0.005,65,0.08,65,0.1,65,62,65,45,65,17.9,65,0.01,65
"06:45:00 14/01/2004",NA,NA,0.001,65,2e-04,65,0.003,65,100,65,420,65,0.004,65,7.7,65,7.1,65,0.01,65,0.62,65,0.002,65,1e-04,65,0.003,65,0.2,65,0.1,65,39,65,NA,NA,19.7,65,0.02,65
"07:40:00 09/09/2003",NA,NA,0.001,65,2e-04,65,0.001,65,55,65,470,65,0.003,65,9.6,65,7,65,0.02,65,0.67,65,0.001,65,1e-04,65,0.003,65,1.3,65,0.11,65,15,65,NA,NA,8.6,65,0.007,65
"07:43:00 08/10/2015",NA,NA,0.001,1,2e-04,1,0.001,1,56,1,520,1,0.002,1,9.1,1,7.1,1,0.006,1,0.62,1,0.001,1,1e-04,1,0.002,1,0.98,1,0.062,1,25,1,32.2,1,14.8,1,0.004,1
"08:00:00 08/01/2019",NA,NA,0.001,1,2e-04,1,0.001,1,60,1,577,1,0.002,1,7.1,1,7.3,1,0.008,1,0.71,1,0.001,1,1e-04,1,0.002,1,0.69,1,0.12,1,39,1,45.9,1,19.7,1,0.012,1
"08:00:00 08/03/2012",NA,NA,0.001,1,2e-04,1,0.003,1,72,1,441,1,0.003,1,8,1,7.3,1,0.038,1,1,1,0.002,1,1e-04,1,0.003,1,0.72,1,0.2,1,71,1,84.4,1,16,1,0.009,1
"08:00:00 17/11/2004",NA,NA,0.001,65,2e-04,65,0.005,65,120,65,350,65,0.009,65,8.5,65,6.7,65,0.01,65,1.5,65,0.002,65,1e-04,65,0.005,65,1,65,0.18,65,56,65,70,65,15.5,65,0.02,65
"08:05:00 10/12/2003",NA,NA,0.001,65,2e-04,65,0.003,65,200,65,380,65,0.004,65,8.2,65,7.5,65,0.008,65,0.75,65,0.001,65,1e-04,65,0.003,65,0.4,65,0.09,65,30,65,NA,NA,21.8,65,0.01,65
"08:20:00 12/08/1997",NA,NA,NA,NA,NA,NA,NA,NA,25,65,480,65,NA,NA,10.8,65,7,65,0.12,65,1.5,65,NA,NA,NA,NA,NA,NA,1.6,65,0.3,65,41,65,34,65,8.5,65,NA,NA
"08:22:00 08/02/1996",NA,NA,NA,NA,NA,NA,NA,NA,55,65,130,65,NA,NA,8.1,65,7.3,65,0.04,65,0.7,65,NA,NA,NA,NA,NA,NA,0.6,65,0.18,65,41,65,58,65,19,65,NA,NA
"08:26:00 06/11/1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,65,NA,NA,10,65,6.6,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,65,14.5,65,NA,NA
"08:26:00 15/01/1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,65,NA,NA,8.8,65,6.7,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,65,16.5,65,NA,NA
"08:30:00 06/11/2012",NA,NA,0.001,1,2e-04,1,0.003,1,70,1,427,1,0.003,1,8.5,1,7.5,1,0.036,1,1,1,0.001,1,1e-04,1,0.003,1,1.4,1,0.17,1,63,1,77,1,18.9,1,0.008,1
"08:33:00 11/10/2017",NA,NA,0.001,1,2e-04,1,0.001,1,64,1,463,1,0.002,1,9.1,1,7,1,0.03,1,0.95,1,0.001,1,1e-04,1,0.002,1,1.1,1,0.13,1,37,1,42.2,1,13.6,1,0.005,1
"08:35:00 03/11/1993",NA,NA,NA,NA,NA,NA,NA,NA,100,65,260,65,NA,NA,8.9,65,6.9,65,0.04,65,1.8,65,NA,NA,NA,NA,NA,NA,0.82,65,0.36,65,66,65,110,65,12.5,65,NA,NA
"08:38:00 10/02/1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,65,NA,NA,8.4,65,6.6,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,65,18,65,NA,NA
"08:40:00 11/11/1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,65,NA,NA,9.3,65,6.6,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,65,12,65,NA,NA
"08:40:00 15/05/2003",0.03,65,0.001,65,2e-04,65,0.002,65,20,65,390,65,0.004,65,8.5,65,7.2,65,0.01,65,0.64,65,0.001,65,1e-04,65,0.01,65,0.54,65,0.07,65,48,65,32,65,12.3,65,0.01,65
"08:40:00 16/12/1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,8.3,65,6.7,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,17,65,NA,NA
"08:46:00 11/02/1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,710,65,NA,NA,9.2,65,6.5,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,65,18,65,NA,NA
"08:50:00 06/02/2003",0.05,65,0.001,65,2e-04,65,0.005,65,25,65,560,65,0.005,65,4.4,65,7.5,65,0.006,65,0.83,65,0.003,65,1e-04,65,0.005,65,0.46,65,0.11,65,75,65,46,65,20.4,65,0.01,65
"08:55:00 02/04/2009",NA,NA,0.001,65,2e-04,65,0.001,65,35,65,537,65,0.005,65,7.2,65,6.6,65,0.003,65,0.76,65,0.002,65,1e-04,65,0.003,65,0.46,65,0.09,65,70,65,99.4,65,16.7,65,0.01,65
"09:00:00 07/02/2019",NA,NA,0.001,1,2e-04,1,0.002,1,70,1,984,1,0.003,1,5.26,1,7.2,1,0.007,1,1.4,1,0.002,1,1e-04,1,0.004,1,0.069,1,0.12,1,56,1,66.5,1,21.4,1,0.008,1
"09:00:00 11/04/2000",NA,NA,NA,NA,NA,NA,NA,NA,40,65,520,65,NA,NA,9.8,65,6.9,65,0.007,65,0.87,65,NA,NA,NA,NA,NA,NA,0.53,65,0.14,65,46,65,24,65,14,65,NA,NA
"09:00:00 15/01/2001",NA,NA,NA,NA,NA,NA,NA,NA,60,65,440,65,NA,NA,7,65,6.9,65,0.006,65,0.78,65,NA,NA,NA,NA,NA,NA,0.26,65,0.11,65,49,65,28,65,21,65,NA,NA
"09:00:00 24/01/2000",NA,NA,NA,NA,NA,NA,NA,NA,60,65,460,65,NA,NA,10,65,7.4,65,0.006,65,0.65,65,NA,NA,NA,NA,NA,NA,0.47,65,0.12,65,33,65,30,65,15,65,NA,NA
"09:04:00 14/12/1994",NA,NA,NA,NA,NA,NA,NA,NA,25,65,370,65,NA,NA,8.8,65,6.6,65,0.07,65,1,65,NA,NA,NA,NA,NA,NA,0.95,65,0.26,65,67,65,59,65,20.5,65,NA,NA
"09:05:00 13/10/2020",NA,NA,0.001,1,2e-04,1,0.001,1,100,1,360,1,0.003,1,9.3,1,7,1,0.024,1,1.2,1,0.001,1,1e-04,1,0.003,1,1.4,1,0.22,1,32,1,99.8,1,15.1,1,0.008,1
"09:05:00 16/12/1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,65,NA,NA,8.2,65,6.6,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,65,17,65,NA,NA
"09:13:00 05/04/2018",NA,NA,0.001,1,2e-04,1,0.002,1,72,1,604,1,0.002,1,8.1,1,7,1,0.008,1,0.55,1,0.001,1,1e-04,1,0.002,1,0.44,1,0.079,1,45,1,54.5,1,14.5,1,0.005,1
"09:13:00 16/02/1994",NA,NA,NA,NA,NA,NA,NA,NA,90,65,380,65,NA,NA,8.8,65,6.7,65,0.11,65,1.2,65,NA,NA,NA,NA,NA,NA,0.66,65,0.22,65,45,65,58,65,20.5,65,NA,NA
"09:14:00 10/02/1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,65,NA,NA,8.8,65,6.5,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,65,18.5,65,NA,NA
"09:15:00 23/01/2007",NA,NA,0.001,65,2e-04,65,0.003,65,40,65,492,65,0.004,65,7.2,65,7.4,65,0.01,65,0.79,65,0.002,65,1e-04,65,0.004,65,0.52,65,0.07,65,67,65,86,65,20.1,65,0.008,65
"09:20:00 05/01/2005",NA,NA,0.001,65,2e-04,65,0.003,65,55,65,370,65,0.003,65,NA,NA,6.5,65,0.003,65,0.66,65,0.001,65,1e-04,65,0.003,65,0.37,65,0.09,65,32,65,47,65,17.3,65,0.01,65
"09:20:00 09/08/2007",NA,NA,0.001,65,2e-04,65,0.001,65,40,65,414,65,0.003,65,8.3,65,7.1,65,0.02,65,0.69,65,0.001,65,1e-04,65,0.002,65,2.7,65,0.12,65,28,65,41.6,65,11,65,0.01,65
"09:20:00 11/12/2002",0.02,65,0.001,65,2e-04,65,0.003,65,45,65,510,65,0.02,65,9.8,65,7.3,65,0.01,65,0.79,65,0.002,65,1e-04,65,0.004,65,1,65,0.11,65,35,65,30,65,15.3,65,0.01,65
"09:20:00 14/02/2006",NA,NA,0.001,65,2e-04,65,0.004,65,50,65,424,65,0.003,65,8.3,65,6.9,65,0.004,65,0.54,65,0.002,65,1e-04,65,0.003,65,0.22,65,0.06,65,64,65,83,65,18.9,65,0.009,65
"09:20:00 15/12/2004",NA,NA,0.001,65,2e-04,65,0.003,65,100,65,420,65,0.003,65,8.8,65,7.1,65,0.01,65,1,65,0.002,65,1e-04,65,0.004,65,0.63,65,0.16,65,38,65,54,65,17,65,0.01,65
"09:20:00 25/02/2002",NA,NA,NA,NA,NA,NA,NA,NA,70,65,460,65,NA,NA,8.1,65,7.2,65,0.03,65,0.8,65,NA,NA,NA,NA,NA,NA,0.43,65,0.13,65,26,65,37,65,14,65,NA,NA
"09:22:00 11/12/1995",NA,NA,NA,NA,NA,NA,NA,NA,50,65,490,65,NA,NA,8.4,65,7.4,65,0.05,65,0.8,65,NA,NA,NA,NA,NA,NA,1,65,0.2,65,73,65,39,65,15.5,65,NA,NA
"09:23:00 13/01/1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,65,NA,NA,8.4,65,6.5,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,65,17,65,NA,NA
"09:28:00 07/03/2018",NA,NA,0.001,1,2e-04,1,0.002,1,36,1,667,1,0.002,1,6.8,1,6.8,1,0.012,1,0.5,1,0.001,1,1e-04,1,0.002,1,0.24,1,0.085,1,36,1,57.9,1,17.3,1,0.004,1
"09:28:00 14/04/2005",NA,NA,0.001,65,2e-04,65,0.002,65,50,65,424,65,0.002,65,6.8,65,NA,180,0.007,65,0.57,65,0.001,65,1e-04,65,0.002,65,0.71,65,0.06,65,31,65,41,65,NA,NA,0.007,65
"09:29:00 04/10/2016",NA,NA,0.001,1,2e-04,1,0.003,1,100,1,516,1,0.001,1,9,1,6.9,1,0.049,1,1.3,1,0.002,1,1e-04,1,0.003,1,0.83,1,0.23,1,NA,NA,94.2,1,13.3,1,0.014,1
"09:30:00 07/08/2003",0.05,65,0.001,65,2e-04,65,0.002,65,40,65,470,65,0.004,65,10.4,65,7,65,0.008,65,0.6,65,0.001,65,1e-04,65,0.003,65,2.4,65,0.03,65,24,65,NA,NA,9.2,65,0.009,65
"09:30:00 09/02/2005",NA,NA,0.001,65,2e-04,65,0.007,65,80,65,340,65,0.005,65,8.3,65,7.2,65,0.03,65,1.5,65,0.003,65,1e-04,65,0.005,65,0.87,65,0.29,65,130,65,150,65,16.7,65,0.01,65
"09:30:00 10/10/2018",NA,NA,0.001,1,2e-04,1,0.002,1,40,1,496,1,0.002,1,7.8,1,7.3,1,0.047,1,1.3,1,0.001,1,1e-04,1,0.002,1,1.2,1,0.13,1,30,1,32.9,1,14.5,1,0.005,1
"09:30:00 14/04/1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490,65,NA,NA,9.4,65,6.6,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,65,16,65,NA,NA
"09:30:00 14/11/2002",NA,NA,NA,NA,NA,NA,NA,NA,40,65,440,65,NA,NA,9.2,65,7.1,65,0.01,65,0.88,65,NA,NA,NA,NA,NA,NA,0.95,65,0.12,65,27,65,17,65,12.2,65,NA,NA
"09:30:00 15/12/2005",NA,NA,0.001,65,2e-04,65,0.002,65,60,65,410,65,0.004,65,8.5,65,7.2,65,0.03,65,0.58,65,0.001,65,1e-04,65,0.003,65,0.96,65,0.15,65,22,65,41,65,NA,NA,0.01,65
"09:30:00 16/11/2005",NA,NA,0.001,65,2e-04,65,0.005,65,70,65,313,65,0.005,65,8.5,65,6.9,65,0.04,65,1.3,65,0.002,65,1e-04,65,0.004,65,1.2,65,0.19,65,96,65,110,65,NA,NA,0.01,65
"09:30:00 18/03/2004",NA,NA,0.001,65,2e-04,65,0.004,65,40,65,460,65,0.008,65,7.8,65,6.8,65,0.009,65,0.62,65,0.002,65,1e-04,65,0.003,65,0.34,65,0.07,65,56,65,64,65,16.1,65,0.01,65
"09:30:00 25/11/2003",NA,NA,0.001,65,2e-04,65,0.003,65,50,65,380,65,0.004,65,10.4,65,7.3,65,0.01,65,0.91,65,0.001,65,1e-04,65,0.003,65,0.86,65,0.13,65,28,65,NA,NA,16.3,65,0.01,65
"09:31:00 11/08/1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430,65,NA,NA,9.8,65,6.6,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,65,9,65,NA,NA
"09:31:00 15/02/1995",NA,NA,NA,NA,NA,NA,NA,NA,35,65,300,65,NA,NA,9.6,65,6.7,65,0.02,65,1.6,65,NA,NA,NA,NA,NA,NA,1.1,65,0.25,65,61,65,60,65,22,65,NA,NA
"09:33:00 09/10/1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,65,NA,NA,9.6,65,6.5,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,65,13,65,NA,NA
"09:35:00 12/05/1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410,65,NA,NA,11.2,65,6.5,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,65,9,65,NA,NA
"09:35:00 13/10/1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,65,NA,NA,8.8,65,6.7,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,65,13,65,NA,NA
"09:35:00 16/11/2006",NA,NA,0.001,65,2e-04,65,0.005,65,70,65,NA,NA,0.003,65,8.6,65,6.9,65,0.02,65,1.3,65,0.002,65,1e-04,65,0.004,65,0.69,65,0.14,65,72,65,85,65,12.3,65,0.01,65
"09:35:00 17/03/2005",NA,NA,0.001,65,2e-04,65,0.002,65,55,65,448,65,0.002,65,8.6,65,6.9,65,0.004,65,0.61,65,0.001,65,1e-04,65,0.002,65,0.4,65,0.07,65,30,65,38,65,16.2,65,0.005,65
"09:36:00 13/10/1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290,65,NA,NA,10,65,7.1,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,65,11,65,NA,NA
"09:37:00 10/07/1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430,65,NA,NA,10.6,65,7,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,65,9.5,65,NA,NA
"09:37:00 11/03/1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,65,NA,NA,8,65,6.8,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,65,21,65,NA,NA
"09:37:00 15/04/1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,65,NA,NA,9.6,65,6.9,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,65,14.5,65,NA,NA
"09:38:00 11/05/1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520,65,NA,NA,8,65,6.7,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,65,12,65,NA,NA
"09:39:00 13/08/1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320,65,NA,NA,9.4,65,6.9,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,65,10.5,65,NA,NA
"09:39:00 15/07/1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,65,NA,NA,10,65,6.7,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,65,7,65,NA,NA
"09:40:00 08/06/1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390,65,NA,NA,8.2,65,6.6,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,65,10,65,NA,NA
"09:40:00 11/08/1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,65,NA,NA,11,65,6.7,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,65,9,65,NA,NA
"09:40:00 12/02/2004",NA,NA,0.001,65,2e-04,65,0.004,65,60,65,420,65,0.005,65,8.1,65,6.9,65,0.02,65,0.82,65,0.002,65,1e-04,65,0.004,65,0.64,65,0.11,65,74,65,104,65,18.4,65,0.01,65
"09:40:00 12/06/2003",0.04,65,0.001,65,2e-04,65,0.001,65,35,65,570,65,0.002,65,10,65,6.9,65,0.005,65,0.57,65,0.001,65,1e-04,65,0.002,65,1.1,65,0.08,65,14,65,NA,NA,8.3,65,0.01,65
"09:40:00 14/09/2006",NA,NA,0.001,65,2e-04,65,0.001,65,40,65,533,65,0.003,65,10.6,65,7.2,65,0.005,65,0.74,65,0.001,65,1e-04,65,0.002,65,0.76,65,0.06,65,18,65,28,65,12.6,65,0.02,65
"09:40:00 15/12/1993",NA,NA,NA,NA,NA,NA,NA,NA,60,65,360,65,NA,NA,8.4,65,6.7,65,0.08,65,1.7,65,NA,NA,NA,NA,NA,NA,0.92,65,0.35,65,260,65,160,65,17,65,NA,NA
"09:42:00 09/03/1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390,65,NA,NA,8.4,65,6.3,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,65,16.5,65,NA,NA
"09:42:00 13/07/1994",NA,NA,NA,NA,NA,NA,NA,NA,20,65,370,65,NA,NA,11.6,65,6.9,65,0.11,65,0.7,65,NA,NA,NA,NA,NA,NA,1.8,65,0.2,65,27,65,28,65,8.5,65,NA,NA
